"outcome","input","quant"
0.486468628611017,2000,0.05
0.535244355235567,2000,0.25
0.554448070431803,2000,0.5
0.577629031577303,2000,0.75
0.64141960927511,2000,0.95
0.486468628611017,2001,0.05
0.535244355235567,2001,0.25
0.554448070431803,2001,0.5
0.577629031577303,2001,0.75
0.64141960927511,2001,0.95
0.486468628611017,2002,0.05
0.535244355235567,2002,0.25
0.554448070431803,2002,0.5
0.577629031577303,2002,0.75
0.64141960927511,2002,0.95
0.486468628611017,2003,0.05
0.535244355235567,2003,0.25
0.554448070431803,2003,0.5
0.577629031577303,2003,0.75
0.64141960927511,2003,0.95
0.486468628611017,2004,0.05
0.535244355235567,2004,0.25
0.554448070431803,2004,0.5
0.577629031577303,2004,0.75
0.64141960927511,2004,0.95
0.486468628611017,2005,0.05
0.535244355235567,2005,0.25
0.554448070431803,2005,0.5
0.577629031577303,2005,0.75
0.64141960927511,2005,0.95
0.486468628611017,2006,0.05
0.535244355235567,2006,0.25
0.554448070431803,2006,0.5
0.577629031577303,2006,0.75
0.64141960927511,2006,0.95
0.486468628611017,2007,0.05
0.535244355235567,2007,0.25
0.554448070431803,2007,0.5
0.577629031577303,2007,0.75
0.64141960927511,2007,0.95
0.486468628611017,2008,0.05
0.535244355235567,2008,0.25
0.554448070431803,2008,0.5
0.577629031577303,2008,0.75
0.64141960927511,2008,0.95
0.486468628611017,2009,0.05
0.535244355235567,2009,0.25
0.554448070431803,2009,0.5
0.577629031577303,2009,0.75
0.64141960927511,2009,0.95
0.486468628611017,2010,0.05
0.535244355235567,2010,0.25
0.554448070431803,2010,0.5
0.577629031577303,2010,0.75
0.64141960927511,2010,0.95
0.486468628611017,2011,0.05
0.535244355235567,2011,0.25
0.554448070431803,2011,0.5
0.577629031577303,2011,0.75
0.64141960927511,2011,0.95
0.486468628611017,2012,0.05
0.535244355235567,2012,0.25
0.554448070431803,2012,0.5
0.577629031577303,2012,0.75
0.64141960927511,2012,0.95
0.486468628611017,2013,0.05
0.535244355235567,2013,0.25
0.554448070431803,2013,0.5
0.577629031577303,2013,0.75
0.64141960927511,2013,0.95
0.486468628611017,2014,0.05
0.535244355235567,2014,0.25
0.554448070431803,2014,0.5
0.577629031577303,2014,0.75
0.64141960927511,2014,0.95
0.486468628611017,2015,0.05
0.535244355235567,2015,0.25
0.554448070431803,2015,0.5
0.577629031577303,2015,0.75
0.64141960927511,2015,0.95
0.486468628611017,2016,0.05
0.535244355235567,2016,0.25
0.554448070431803,2016,0.5
0.577629031577303,2016,0.75
0.64141960927511,2016,0.95
0.486468628611017,2017,0.05
0.535244355235567,2017,0.25
0.554448070431803,2017,0.5
0.577629031577303,2017,0.75
0.64141960927511,2017,0.95
0.486468628611017,2018,0.05
0.535244355235567,2018,0.25
0.554448070431803,2018,0.5
0.577629031577303,2018,0.75
0.64141960927511,2018,0.95
0.486468628611017,2019,0.05
0.535244355235567,2019,0.25
0.554448070431803,2019,0.5
0.577629031577303,2019,0.75
0.64141960927511,2019,0.95
0.486468628611017,2020,0.05
0.535244355235567,2020,0.25
0.554448070431803,2020,0.5
0.577629031577303,2020,0.75
0.64141960927511,2020,0.95
0.486468628611017,2021,0.05
0.535244355235567,2021,0.25
0.554448070431803,2021,0.5
0.577629031577303,2021,0.75
0.64141960927511,2021,0.95
0.486468628611017,2022,0.05
0.535244355235567,2022,0.25
0.554448070431803,2022,0.5
0.577629031577303,2022,0.75
0.64141960927511,2022,0.95
0.486468628611017,2023,0.05
0.535244355235567,2023,0.25
0.554448070431803,2023,0.5
0.577629031577303,2023,0.75
0.64141960927511,2023,0.95
