"outcome","input","quant"
0.0233948661378651,-0.458113888888883,0.05
0.0390331935990456,-0.458113888888883,0.25
0.0530959444632471,-0.458113888888883,0.5
0.0742206920167587,-0.458113888888883,0.75
0.11648531485448,-0.458113888888883,0.95
0.0234114682840109,1.85311338734568,0.05
0.0393260355387955,1.85311338734568,0.25
0.0533408052192674,1.85311338734568,0.5
0.0748734714205907,1.85311338734568,0.75
0.117582509667138,1.85311338734568,0.95
0.0234001409912454,4.16434066358025,0.05
0.0393872167511781,4.16434066358025,0.25
0.0534314063165206,4.16434066358025,0.5
0.0750244860937111,4.16434066358025,0.75
0.117862614581879,4.16434066358025,0.95
0.0231987879017941,6.47556793981482,0.05
0.0392781626826246,6.47556793981482,0.25
0.0532512271257636,6.47556793981482,0.5
0.0746922455071381,6.47556793981482,0.75
0.115945425617227,6.47556793981482,0.95
0.0231736411856236,8.78679521604939,0.05
0.0391568818845933,8.78679521604939,0.25
0.0531389607701174,8.78679521604939,0.5
0.0745653831224084,8.78679521604939,0.75
0.11625059348436,8.78679521604939,0.95
0.0232867347857063,11.098022492284,0.05
0.0392942725843869,11.098022492284,0.25
0.0533814429967811,11.098022492284,0.5
0.0749702226970741,11.098022492284,0.75
0.116785788334073,11.098022492284,0.95
0.0231648816923911,13.4092497685185,0.05
0.038769683163879,13.4092497685185,0.25
0.0525960081709219,13.4092497685185,0.5
0.0741448885371692,13.4092497685185,0.75
0.115901289190254,13.4092497685185,0.95
0.0232210972380681,15.7204770447531,0.05
0.0386732978577989,15.7204770447531,0.25
0.0524949088049338,15.7204770447531,0.5
0.0738807743510635,15.7204770447531,0.75
0.114921492189113,15.7204770447531,0.95
0.0235356362187032,18.0317043209877,0.05
0.0388192535703092,18.0317043209877,0.25
0.0525174662750796,18.0317043209877,0.5
0.0738128613763882,18.0317043209877,0.75
0.115262261233841,18.0317043209877,0.95
0.0236658604312852,20.3429315972222,0.05
0.0389515259823029,20.3429315972222,0.25
0.052682644039089,20.3429315972222,0.5
0.0742849559189819,20.3429315972222,0.75
0.116012152248972,20.3429315972222,0.95
