"outcome","input","quant"
0.50727905550577,2821476.11159633,0.05
0.540762349880969,2821476.11159633,0.25
0.562986683598568,2821476.11159633,0.5
0.586130985430856,2821476.11159633,0.75
0.623975486078411,2821476.11159633,0.95
0.510362411702735,2908465.7885372,0.05
0.542193442391397,2908465.7885372,0.25
0.564184442103362,2908465.7885372,0.5
0.587120265376511,2908465.7885372,0.75
0.624706411427244,2908465.7885372,0.95
0.512442052313883,2995455.46547807,0.05
0.543882638285973,2995455.46547807,0.25
0.565947681280523,2995455.46547807,0.5
0.589205066528411,2995455.46547807,0.75
0.626090202400397,2995455.46547807,0.95
0.51381221614031,3082445.14241895,0.05
0.544937969401566,3082445.14241895,0.25
0.567191825946219,3082445.14241895,0.5
0.590199610518981,3082445.14241895,0.75
0.626287391284837,3082445.14241895,0.95
0.513962109024507,3169434.81935982,0.05
0.545510614702111,3169434.81935982,0.25
0.56773161456013,3169434.81935982,0.5
0.590799830279762,3169434.81935982,0.75
0.6270950455404,3169434.81935982,0.95
0.514520702027052,3256424.49630069,0.05
0.546781407959147,3256424.49630069,0.25
0.569156124775031,3256424.49630069,0.5
0.592202365662737,3256424.49630069,0.75
0.628851195567817,3256424.49630069,0.95
0.513277272636633,3343414.17324157,0.05
0.546270903912489,3343414.17324157,0.25
0.568957926329741,3343414.17324157,0.5
0.592073744963496,3343414.17324157,0.75
0.628207701022571,3343414.17324157,0.95
0.513634838282942,3430403.85018244,0.05
0.546348976462465,3430403.85018244,0.25
0.568929458965833,3430403.85018244,0.5
0.591840498220271,3430403.85018244,0.75
0.627783518064831,3430403.85018244,0.95
0.513447352445579,3517393.52712331,0.05
0.546302605864743,3517393.52712331,0.25
0.568906797783717,3517393.52712331,0.5
0.591860905438168,3517393.52712331,0.75
0.627926638545049,3517393.52712331,0.95
0.513742008538372,3604383.20406419,0.05
0.546298919861816,3604383.20406419,0.25
0.568877086244103,3604383.20406419,0.5
0.591965476970806,3604383.20406419,0.75
0.628119545477227,3604383.20406419,0.95
