"outcome","input","quant"
0.00611279230302922,0,0.05
0.0148069828956926,0,0.25
0.0328587697590155,0,0.5
0.0734545106934329,0,0.75
0.15649494816035,0,0.95
0.00592902218251879,1,0.05
0.0136055210607164,1,0.25
0.0288702962746174,1,0.5
0.065997591548221,1,0.75
0.143532209790266,1,0.95
