"outcome","input","quant"
0.00335566547824795,1,0.05
0.0118338290304539,1,0.25
0.0454723298365439,1,0.5
0.144051468320685,1,0.75
0.304168247875116,1,0.95
0.00335520403744641,2,0.05
0.0119374272072045,2,0.25
0.0444328601715893,2,0.5
0.141711777205789,2,0.75
0.304405460265743,2,0.95
0.00325627638167341,3,0.05
0.0117326348464765,3,0.25
0.0433371142029865,3,0.5
0.138506509073272,3,0.75
0.300264810349176,3,0.95
0.00313696936664374,4,0.05
0.0112853073451892,4,0.25
0.0416459576191609,4,0.5
0.133513712922368,4,0.75
0.291525056522984,4,0.95
0.00310248241432878,5,0.05
0.0111317370425906,5,0.25
0.0411805180207352,5,0.5
0.132278088661617,5,0.75
0.288583034288334,5,0.95
