time,temperature_2m_max (Â°C),temperature_2m_min (Â°C),temperature_2m_mean (Â°C),apparent_temperature_max (Â°C),apparent_temperature_min (Â°C),apparent_temperature_mean (Â°C)
11/06/2022,23.8,10.7,18.2,24.3,9.7,18.2
12/06/2022,25.5,15,20.5,27,15.1,20.8
13/06/2022,20,14.3,17.1,19,13.2,16.2
14/06/2022,23.5,10.4,17.3,23.1,9,16.3
15/06/2022,26.9,11,20.4,27.1,9.7,19.9
16/06/2022,25.4,14.9,21.1,25.4,14.4,20.6
17/06/2022,26.3,13.9,20.3,26.5,12.8,19.9
18/06/2022,31.8,14.1,23.8,32.9,13.4,23.7
19/06/2022,31.7,19.4,26,31.3,18,25.4
20/06/2022,25.9,16.9,21.1,25.2,16.4,20.6
21/06/2022,26.6,12.2,19.3,29.1,11.4,20
22/06/2022,24.2,17.2,20.5,25.7,18.6,22
23/06/2022,26.8,15.9,21.4,28.7,16.7,22.8
24/06/2022,22.6,14.7,18.3,23.7,14.1,18.4
25/06/2022,24.5,13.8,19,24.2,13.4,19
26/06/2022,25,15.9,20.4,25,16.4,20.9
27/06/2022,20.6,15.1,18.1,20.4,14.9,18.2
28/06/2022,22,12.8,17.6,21.1,12.2,17
29/06/2022,23,15.2,19.5,24.5,15.1,20.2
30/06/2022,28,15.7,22,29.5,14.1,22.9
01/07/2022,17.7,11.7,14.2,16.4,10.4,13.3
02/07/2022,23.6,12,17.9,24,11.2,17.6
03/07/2022,26,13.1,20.3,26.2,12.4,20
04/07/2022,23.4,14.3,19.1,24.7,14,19.3
05/07/2022,22.8,13,18.5,22.6,12.7,17.8
06/07/2022,20.7,11.8,16.8,20.1,10.7,15.5
07/07/2022,17.5,10.7,14.9,15.4,9.3,13.1
08/07/2022,19.8,11.2,15.3,19.3,9.7,14.2
09/07/2022,22.3,12.2,17.8,23,11.2,17.3
10/07/2022,20,13.1,16.3,18.4,12.4,15.1
11/07/2022,22,11.7,17,21.1,10.9,16.1
12/07/2022,24.1,13.3,18.7,24.3,13,18.5
13/07/2022,28,15.4,21.6,28.1,14.3,21.2
14/07/2022,30.2,16.3,23.5,29.4,15.5,22.3
15/07/2022,23.7,14.2,19.6,23.3,13.3,18.3
16/07/2022,23.7,13.5,18.9,23.2,12.4,17.6
17/07/2022,26.6,12.9,20,25.8,11.3,18.7
18/07/2022,30.5,16.5,23.5,31.1,14.9,22.8
19/07/2022,33.1,18.6,26,32.5,17.3,24.9
20/07/2022,29.8,18,24.1,32,17.1,24.7
21/07/2022,24.6,17,20.8,24,17.9,21.2
22/07/2022,29.8,16.5,22.9,31.8,16.8,24
23/07/2022,24.3,19,21.8,25.5,19.7,22.3
24/07/2022,28.5,17.2,23,30.3,18.1,24.3
25/07/2022,30.7,17,24,31.4,17,23.9
26/07/2022,22.3,17.5,20,21.1,16.8,18.8
27/07/2022,21.2,14.2,18.1,20.8,13.6,17.2
28/07/2022,26.1,14.5,20.7,26.6,13.4,20.2
29/07/2022,24.2,17,20.8,24.3,17.6,20.4
30/07/2022,24.4,14.3,20.2,23.4,13.9,18.8
31/07/2022,26.4,14.7,21.4,25.1,14.3,20.4
01/08/2022,25.2,16.4,20.5,26,16.5,20.8
02/08/2022,26.4,14.8,20.9,27.2,15.8,21.8
03/08/2022,31.1,18.8,24.7,32.9,19.2,25.9
04/08/2022,32.3,18.5,26.4,33.7,18.6,26.9
05/08/2022,29,19.4,23.7,31,19.3,23.9
06/08/2022,22.8,15.3,19,21.4,13.7,17.4
07/08/2022,23.7,12.7,19,21.7,10.8,17.1
08/08/2022,25.8,14.9,20.4,24.7,13.3,18.9
09/08/2022,26.6,15.6,21.5,24.8,14.8,19.8
10/08/2022,26.2,13.9,20.8,23.6,12.3,18.4
11/08/2022,26.7,13.9,21.1,25.1,12.4,19.1
12/08/2022,26.1,14,20.6,24,12.3,18.2
13/08/2022,26.7,13.7,20.7,24.9,12.4,18.9
14/08/2022,29,15.7,22.9,28,14.6,21.3
15/08/2022,24.7,16.5,20.7,24.3,15.5,19.6
16/08/2022,26.7,16.2,21.3,26.3,16.4,21.2
17/08/2022,26.5,15.7,21.3,26.9,14.7,21.6
18/08/2022,23.7,16.6,19.4,24.1,18.3,20.7
19/08/2022,20.7,16.2,18.1,20.3,17.6,18.6
20/08/2022,21.7,15.5,18.2,20.7,15.4,17.9
21/08/2022,23.9,11.8,18.2,24.9,11,18
22/08/2022,24.9,14.7,20.3,25.2,14.7,20
23/08/2022,26.2,13.7,20.4,26.2,13.3,20
24/08/2022,27.1,15.8,21.6,25.7,15.3,20.6
25/08/2022,27.7,16.2,22.1,28.1,16.1,22.5
26/08/2022,26,17.2,21,27.4,17.7,21.8
27/08/2022,18.7,16.1,17.4,20.1,17.2,18.8
28/08/2022,21.6,15,18.2,22.1,16.2,18.9
29/08/2022,23.8,14,19.1,24.2,14.1,19.5
30/08/2022,24.6,15.8,20.1,24.4,15.7,20.3
31/08/2022,20.7,15.5,17.6,21.1,15.5,17.8
01/09/2022,20.2,11.7,16.2,18.6,11.2,15.3
02/09/2022,21.8,10.2,16.6,21.7,8.4,15.6
03/09/2022,22.3,13.8,17.5,23.3,13.3,17.4
04/09/2022,23.3,13.2,18.1,23.6,12.8,18.2
05/09/2022,25.7,12.7,19.5,26.1,12.4,19.7
06/09/2022,24.5,15.5,19.6,25.9,15.8,20.1
07/09/2022,25,15.3,19.7,25.7,14.5,19.5
08/09/2022,18.9,14.1,16.2,17.4,12.1,15
09/09/2022,18.4,13.4,15.7,15.6,12,13.7
10/09/2022,16.2,12,13.8,14.3,10.3,11.9
11/09/2022,17.2,11.4,14,17.5,9.7,13.4
12/09/2022,22,9.8,15.9,22.2,8.6,15.5
13/09/2022,25.4,11.4,18.2,26.1,10.1,18.3
14/09/2022,21.8,15.6,18.7,22.5,14.8,18.8
15/09/2022,16.6,12.6,15.2,16.2,12.2,14.4
16/09/2022,12.1,8.7,11.3,11.7,5.7,9.8
17/09/2022,11.9,5.5,8.4,8.9,2,5.1
18/09/2022,11.6,6.9,8.9,7.5,3.5,5.2
19/09/2022,12,6.3,9.1,9.2,3.7,6.4
20/09/2022,12.5,5.1,8.9,9.6,3.1,6.7
21/09/2022,13.5,4.6,9.3,9.9,2.3,6.5
22/09/2022,15.2,3.9,9.2,12.8,1,6.6
23/09/2022,16.9,4,10.8,14.9,1.4,8.9
24/09/2022,16,8.9,12.1,14.8,7.9,11.4
25/09/2022,14,7.7,10.2,12.6,6,8.9
26/09/2022,13.1,7.7,10.1,9.4,4.8,7.4
27/09/2022,9.7,6.2,8.1,6,1.8,4.2
28/09/2022,10.8,7.2,8.8,8,3.6,5.8
29/09/2022,11.9,6,8.6,10.1,4,6.9
30/09/2022,13.2,5.2,8.9,11.6,3.6,7.3
01/10/2022,12.2,6.1,9.2,8.7,3.3,5.6
02/10/2022,15.2,10.8,12.6,12.7,8,10.8
03/10/2022,13.7,7.5,10.2,12,6,9
04/10/2022,17.4,4.2,10.4,16.1,1.7,8.8
05/10/2022,20.4,6.9,13.5,18.2,4.3,11.3
06/10/2022,15.9,11.9,13.8,15.1,10.8,12.7
07/10/2022,18.1,8.3,13.5,17.2,7,12.9
08/10/2022,14.3,8.5,12.2,12.6,7.1,10.9
09/10/2022,15.2,4.4,9.7,12.7,1.9,7.5
10/10/2022,18.4,8.3,12.7,16.5,6.3,11.2
11/10/2022,14.4,10.5,12.4,13.5,10,11.7
12/10/2022,16.5,8.9,12.5,15.8,8,11.9
13/10/2022,15.7,8,11.7,14.6,6.2,10.2
14/10/2022,14.8,10.8,12.3,13.8,9.9,11
15/10/2022,16.9,12.9,14.2,15,10.4,12.3
16/10/2022,20.7,12,15.8,20.9,11.3,15.3
17/10/2022,22,10.5,15.8,20.7,9.2,14.9
18/10/2022,18.8,12.3,14.9,18.2,11.3,14.2
19/10/2022,16.6,10.9,13.3,15.1,9.9,12.5
20/10/2022,17.5,8.8,13,17,7,12
21/10/2022,18,12.6,14.9,16.6,11.1,13.9
22/10/2022,17.7,10.9,14,16.7,9.3,12.7
23/10/2022,21.2,8.9,15.1,20.6,6.7,13.4
24/10/2022,17.9,13,15.1,14.8,10.5,12.9
25/10/2022,16.6,8.8,12.5,15,6.7,10.5
26/10/2022,18.1,10.4,13.7,17.5,9,12.8
27/10/2022,20.8,8,13.6,20.5,6.1,12.6
28/10/2022,22.8,12,16.5,21.6,9.9,14.7
29/10/2022,23.1,11.2,16.1,22.9,9.1,14.9
30/10/2022,23.1,10.7,16.6,23.5,9.1,15.9
31/10/2022,18.5,9.7,14.4,18.8,8.1,13.9
01/11/2022,14.6,9.4,12.7,12.9,7,10.7
02/11/2022,12.7,6.3,9.8,10.4,4.4,7.3
03/11/2022,13.9,4.4,9,11.2,1.9,6.4
04/11/2022,10,5.8,7.9,7.9,4,5.5
05/11/2022,7.8,2.9,5.8,5.4,0.4,3.5
06/11/2022,9.6,0.5,5,6.5,-2.8,1.7
07/11/2022,13.1,7.6,9.7,9.9,4,6.7
08/11/2022,15.8,4.8,9.7,12.5,1.6,6.6
09/11/2022,13.8,9.4,10.8,11.4,6.3,8.3
10/11/2022,11.8,4.5,8.6,10,2.2,6.8
11/11/2022,13.4,2.1,6.7,12.4,-0.9,4.6
12/11/2022,13.2,2,6.4,11.9,-0.8,4.2
13/11/2022,10.4,1.7,5.3,8.2,-1.3,2.8
14/11/2022,10.7,1.6,6.3,6.7,-1.9,2.8
15/11/2022,11.4,5.3,8.3,9.4,2.2,5.7
16/11/2022,10.9,6.8,8.8,7.9,4.3,6.2
17/11/2022,11.3,7,9,7.9,4.2,5.4
18/11/2022,7.9,4.6,6,6.2,1.8,2.9
19/11/2022,6.6,4.2,5,3.6,0.7,2
20/11/2022,5.4,2.6,3.8,1.7,-2.5,-0.1
21/11/2022,6.7,2.6,4.2,4.2,-2.2,0.2
22/11/2022,5.8,3.8,4.7,1.9,0.1,0.8
23/11/2022,7.7,0.7,4.3,3.8,-2.7,0.5
24/11/2022,7.1,2.4,5.3,3.7,-0.5,1.7
25/11/2022,8.3,0.8,4,5,-2.5,0.9
26/11/2022,6.8,0.6,3.7,4.5,-2.2,1.2
27/11/2022,7.4,-2.2,2.1,4.2,-5.9,-1.3
28/11/2022,7.6,4.4,5.6,5.5,0.7,2.7
29/11/2022,5.7,4.8,5.4,3.8,2.5,3.1
30/11/2022,4.7,3.2,4.1,2.6,0,1.4
01/12/2022,3,0.3,1.6,0.1,-3.7,-1.9
02/12/2022,2.5,0.3,1.5,-0.1,-2.5,-1.3
03/12/2022,1.5,-1.2,-0.1,-1.8,-4.8,-3.4
04/12/2022,1.8,-1.3,-0.1,-0.7,-4.9,-3
05/12/2022,4.1,-2.4,0.6,0.3,-5.8,-2.7
06/12/2022,2.9,-1.1,0.8,-0.1,-4.3,-2.1
07/12/2022,2.5,-0.7,0.8,-1.1,-3.8,-2.2
08/12/2022,1.4,-2.3,-0.4,-1.7,-5.5,-3.5
09/12/2022,1.1,-3,-1.3,-2,-6.4,-4.4
10/12/2022,-0.5,-3.2,-1.6,-4.1,-6.5,-5
11/12/2022,-1.3,-4.8,-3.3,-5.1,-8.4,-6.9
12/12/2022,-1.4,-7.1,-4.9,-5.2,-11.2,-8.7
13/12/2022,-2.5,-8.8,-5.9,-7.1,-13.2,-10.4
14/12/2022,1.5,-4.4,-1.3,-1.4,-8.8,-4.7
15/12/2022,-0.7,-3.8,-2.8,-4.2,-7.4,-6.3
16/12/2022,-3,-6.7,-4.5,-7.1,-10.8,-8.3
17/12/2022,-3.8,-12.7,-8.6,-7.2,-17.1,-12.6
18/12/2022,-0.1,-14.3,-7.3,-4,-19.3,-12
19/12/2022,6,-0.1,3.6,2,-4.6,-0.5
20/12/2022,6.1,2.8,4.5,2.6,-0.9,0.8
21/12/2022,8.4,6.3,7.6,5.6,2.9,4.3
22/12/2022,8.1,6.4,7.7,3.8,2.7,3.1
23/12/2022,10.4,7,8.9,6.9,2.4,5.6
24/12/2022,9.2,5.8,7.6,6.6,3.2,4.7
25/12/2022,12.5,3.9,7.8,10.5,0.7,5
26/12/2022,9.3,6.7,8.7,6.2,2.1,5
27/12/2022,5.7,0.3,3,2,-3.1,-0.6
28/12/2022,8.4,0.3,4.9,3.9,-3.9,0.3
29/12/2022,10.3,7.2,8.8,5.4,2.1,4.1
30/12/2022,10.1,3.9,6.6,5.6,0.7,3
31/12/2022,16.1,10.3,12.8,12.7,6,9
01/01/2023,14.6,9.7,11.9,11.8,6.7,8.6
02/01/2023,12.8,7.5,9.8,9.6,4.1,6.4
03/01/2023,8.1,2.1,5.4,5.8,-0.8,3.2
04/01/2023,7.6,1.6,5.1,2.6,-2,0.5
05/01/2023,8.3,7.3,7.9,6,3,4.6
06/01/2023,8.8,4.5,6.8,5.7,1.8,4
07/01/2023,10.2,2.6,5.5,7,-0.5,2.3
08/01/2023,7.4,4.5,5.9,3.9,0.5,2.1
09/01/2023,5.1,1.5,3.7,1.2,-2.9,-0.9
10/01/2023,3.8,1.1,2.3,-0.4,-3.5,-2.1
11/01/2023,8.3,3.8,6.4,4.3,-0.8,2.1
12/01/2023,7.3,4.1,5.6,1.8,-0.8,0.4
13/01/2023,7.4,3.6,6,2.3,-1.2,1
14/01/2023,8.2,3.4,5.5,3.4,-1.1,0.9
15/01/2023,8.5,1.5,4.9,3.9,-4,-0.1
16/01/2023,3.8,0.7,1.9,-1.7,-5.1,-3.9
17/01/2023,1.9,-2.7,0,-2,-6.5,-4
18/01/2023,-0.6,-7.7,-2.4,-3.7,-12.3,-6.1
19/01/2023,-1.3,-11.2,-6.7,-5.6,-15.7,-11.1
20/01/2023,-0.4,-9,-5.5,-4.7,-12.7,-9.4
21/01/2023,-2.6,-11.1,-5.8,-7.8,-15.6,-10.4
22/01/2023,-1.1,-4.4,-3,-5.2,-8.5,-6.8
23/01/2023,-0.6,-4.2,-2.4,-5.7,-7.9,-6.9
24/01/2023,2.3,-0.8,0.2,-2,-5.5,-4
25/01/2023,1.4,-1.8,-0.5,-1.8,-4.9,-3.8
26/01/2023,-1.7,-4.2,-2.8,-4.9,-7.8,-6.2
27/01/2023,-1.8,-5.3,-3.7,-6.1,-9,-7.7
28/01/2023,-0.6,-4,-2.3,-5.2,-7.9,-6.5
29/01/2023,0.5,-6,-3.1,-3,-10.5,-6.8
30/01/2023,0.4,-8.8,-2.5,-4.1,-13.4,-7.3
31/01/2023,1.6,-2.7,0,-3.4,-6.5,-4.3
01/02/2023,3.1,1.1,1.9,-2.1,-3.8,-3.2
02/02/2023,2.9,1.2,2.2,-1.5,-3.9,-2.7
03/02/2023,4.7,2.2,3.3,-0.4,-2.2,-1.5
04/02/2023,4.8,0.7,3.6,2,-2.3,0.6
05/02/2023,3.2,-0.7,1,0.1,-3.9,-2
06/02/2023,0.5,-2,-0.7,-2.8,-6.3,-4.4
07/02/2023,1.5,-4.5,-2.2,-3,-9.8,-6.9
08/02/2023,1.7,-5.7,-2.9,-3.4,-10.6,-7.8
09/02/2023,3.3,-6.3,-2.2,-0.9,-10.3,-6.1
10/02/2023,3.8,-5.6,-1.6,0.1,-9.4,-5.2
11/02/2023,5.7,-3.9,0.3,2.1,-7.6,-3.2
12/02/2023,5.6,-0.1,2,2.1,-3.3,-1.1
13/02/2023,9.7,-2.1,2.6,7.7,-5.7,-0.2
14/02/2023,11.1,-2.7,2.8,8.9,-6.2,-0.2
15/02/2023,12.5,-2.5,2.9,10,-6.1,-0.3
16/02/2023,10.8,-1.4,4.1,6.8,-5.2,0.2
17/02/2023,8.8,5.9,7.4,4.9,1.1,3.3
18/02/2023,10.5,6.8,8.3,5.9,3,4.4
19/02/2023,7.5,5.7,6.5,4,1.4,2.7
20/02/2023,11.4,2.9,6.5,7.6,-0.3,3.3
21/02/2023,13.8,0,6.7,11.7,-3.2,4
22/02/2023,12.3,0.2,6.3,9.9,-2.9,3.7
23/02/2023,11.1,3.4,7.2,9.9,0.9,5.5
24/02/2023,8.4,3.9,5.8,5.9,0.4,3.4
25/02/2023,3.9,-1.2,1.8,-0.5,-5.7,-2.3
26/02/2023,0.5,-4.3,-2.1,-5.6,-9.6,-7.6
27/02/2023,1.2,-4.1,-2,-5.5,-10.1,-8.3
28/02/2023,2.7,-3.9,-1.4,-2.4,-9.7,-6.7
01/03/2023,4.4,-3.9,-0.3,-0.6,-8.3,-4.8
02/03/2023,6.9,-2.7,1.5,4.6,-6.7,-1.7
03/03/2023,6.2,-0.3,2.4,2.7,-2.9,-0.5
04/03/2023,3.8,-2.9,0.5,0.3,-6,-2.7
05/03/2023,3.2,-1.2,0.7,-0.4,-4.1,-2.3
06/03/2023,4.6,-1.5,0.9,-0.5,-4.8,-3
07/03/2023,5,-0.4,1.8,-1.2,-5.2,-3.3
08/03/2023,8.8,-0.3,4.2,3.8,-4.8,-0.9
09/03/2023,9.9,6.4,8.2,6.1,1.6,3.5
10/03/2023,8.2,0.4,6,3.8,-6.2,0.6
11/03/2023,3.3,-2.4,0.2,-0.9,-6.5,-3.9
12/03/2023,9.3,-1.9,4.1,5,-5.6,0.3
13/03/2023,17.2,6.8,11.2,14.1,2.3,7.5
14/03/2023,10.4,2.1,6.8,8,-2.7,1.9
15/03/2023,5.7,-1.8,1.8,1.2,-5.4,-2.1
16/03/2023,10.9,-3.4,3.3,7.5,-7,-0.1
17/03/2023,17.2,1.3,9,14.3,-2.4,5.8
18/03/2023,15.4,4.4,10.2,12.7,1.3,7.4
19/03/2023,12.9,6,8.7,10.3,3.8,6.2
20/03/2023,10,3.4,6.7,6.9,0.9,4.3
21/03/2023,13.5,3.1,8.4,10.9,0.5,6
22/03/2023,15.4,4.2,10.1,11.7,1.1,7
23/03/2023,14.5,9.8,12.1,11.3,6.2,8.6
24/03/2023,12,7.6,10.7,9,3.3,6.9
25/03/2023,9.4,4.9,7,4.7,-0.1,2.2
26/03/2023,10.3,4,6.1,5.7,-0.2,2.2
27/03/2023,4.6,-0.3,2.6,0.1,-5.1,-2.1
28/03/2023,7.7,-2.7,2.6,4.1,-6.1,-0.9
29/03/2023,14.3,3.3,8.8,11.3,-0.7,4.8
30/03/2023,13.7,9.1,11.5,10.6,5.9,8
31/03/2023,10.9,6.9,9,6.3,2,4.5
01/04/2023,7.2,5.1,6.1,3.2,0,1.4
02/04/2023,10.1,4.1,6.5,8.7,0.3,3.8
03/04/2023,4.2,0.3,2.4,-0.5,-4.7,-2.6
04/04/2023,5,-2.6,1.1,0.7,-7.5,-3.6
05/04/2023,7.1,-2,2.2,4.6,-5.9,-1.3
06/04/2023,9.7,-2,4.1,7.4,-5.5,0.9
07/04/2023,9.4,2.3,5.9,6.9,-0.4,3.2
08/04/2023,9.3,3.5,6.1,6,1,3.4
09/04/2023,10.5,1.5,6.3,6.7,-1.1,3.1
10/04/2023,15,0.2,8.4,11.9,-3.4,5.1
11/04/2023,10.8,6.1,8.7,6.4,3.1,4.9
12/04/2023,11.7,5.8,7.8,7.6,2.4,4.2
13/04/2023,8.7,3,5.4,5.7,-1.3,1.8
14/04/2023,10.2,-0.6,5.7,8.5,-3.9,2.8
15/04/2023,11.2,0,6.6,7.5,-2.9,3.3
16/04/2023,6.4,5,5.6,4,1.9,2.7
17/04/2023,10.8,5.6,7.5,8.7,3.1,5
18/04/2023,11.2,4.5,7.7,7.5,1.7,4.2
19/04/2023,9.9,5.3,7.4,7.1,1.6,4.5
20/04/2023,8.3,-0.4,4.7,4.5,-3.7,1.3
21/04/2023,15.2,0.8,8.1,13.8,-2.1,5.9
22/04/2023,18.7,6.6,12.3,17.3,4.3,10.1
23/04/2023,16.1,8.6,11.7,13.2,6.4,9.4
24/04/2023,11,6.7,8.8,6.7,3.2,5.1
25/04/2023,8.7,4,5.7,6.8,1.2,3.1
26/04/2023,10.9,0.5,6,7.6,-1.8,3.3
27/04/2023,13.8,5,9.6,12.1,2.6,7.6
28/04/2023,14,7.8,11,12.7,5.5,9.2
29/04/2023,14.2,9.3,11.5,12,7.1,9.7
30/04/2023,14.2,7.8,10.8,10.6,5.4,8
01/05/2023,14.5,8,10.9,13,6.1,9.3
02/05/2023,14.1,6.2,10.1,13.5,4.2,8.5
03/05/2023,15.7,4.6,10.5,13.7,2.5,8
04/05/2023,20.4,5.9,13.4,20.5,3.1,12.1
05/05/2023,18.6,10,14.2,18.9,8.8,13.9
06/05/2023,18.2,8.4,13.6,17.6,7.2,12.9
07/05/2023,19.9,10,14.8,20.5,9,14.6
08/05/2023,16.7,11.4,13.4,16.4,10.9,13.3
09/05/2023,18.5,8.5,13.5,18.8,7.6,13.2
10/05/2023,13.5,9.7,11.6,11.3,7.3,9.3
11/05/2023,12.8,8.3,10.4,11.7,6.8,9
12/05/2023,13.9,8.1,10.7,11.7,7.3,9.1
13/05/2023,13.4,6.5,10.2,10.3,4.3,7.9
14/05/2023,14.9,7.7,11.1,14,6.4,9.8
15/05/2023,15.8,6,11.1,14.6,4,9.9
16/05/2023,12.1,6.7,9.4,9.5,4.3,6.9
17/05/2023,10.6,4.6,8.2,6.7,1.4,4.5
18/05/2023,14.2,4,9.7,10,0.7,6.2
19/05/2023,13.6,6.6,10.6,10.6,3.8,7.7
20/05/2023,18.4,10.5,14,16.5,9,12.3
21/05/2023,21.8,10.2,16.3,22.8,9.8,16.4
22/05/2023,22.2,11.3,17.6,23.6,10.6,18.1
23/05/2023,17.3,12.5,14.8,16.3,10.7,14
24/05/2023,13.3,9.2,11.1,10.8,6.2,8.4
25/05/2023,17.4,7.7,12.4,15.4,5,9.9
26/05/2023,19.4,9,14.9,18.9,7.7,13.6
27/05/2023,20.1,9.1,15.3,19.1,7.1,13.6
28/05/2023,21.1,10.1,15.9,20.8,8.3,14.5
29/05/2023,21.3,9.8,16.2,20,8.2,14.5
30/05/2023,19.9,9.5,15.4,18.5,7.7,13.1
31/05/2023,21,10.9,16.2,18.7,7.9,13.4
01/06/2023,22.7,11.1,17.3,22.5,9.3,16.2
02/06/2023,20.2,9.6,15.5,20,8.1,14.2
03/06/2023,21.1,8.9,15.8,21.1,7.2,14.5
04/06/2023,21.3,10.6,16.4,20.7,9,14.8
05/06/2023,22.2,11.4,17.1,21.3,9.7,15.6
06/06/2023,21.4,10.9,16.8,20.6,10.5,15.5
07/06/2023,21.8,11.7,17.1,21.5,11.2,16.7
08/06/2023,23.8,13.2,18.5,24.1,12.6,18.4
09/06/2023,23.3,12.8,18.7,22.5,13,18.2
10/06/2023,23.9,12.4,19.2,22.6,11.6,18.3
11/06/2023,24.6,13.2,19.6,23,12.9,18.5
12/06/2023,23.9,12.3,19,22.5,11,17.2
13/06/2023,22.8,12.6,17.9,19.6,10.2,14.9
14/06/2023,22.2,12.6,17.7,20.5,10.4,15.6
15/06/2023,21.5,11.9,17.4,20.4,10.4,16
16/06/2023,23.2,12.6,18.8,22.3,11.7,17.4
17/06/2023,25,11.2,19.6,24,9.7,18.4
18/06/2023,28.2,13.4,22,28.7,11.8,21.7
19/06/2023,26,17.9,21.7,28.2,17,22.6
20/06/2023,29.6,17.5,22.9,30.7,17.9,24
21/06/2023,25.4,17,21.3,27.4,18.5,23.1
22/06/2023,29.1,17.1,21.8,31.7,18.1,23.3
23/06/2023,20.3,14.5,17.6,19.6,12.8,16.5
24/06/2023,23.7,13.8,19.3,23.7,13.5,18.9
25/06/2023,26,14.6,20.6,26.2,13.8,20.1
26/06/2023,25.1,14.1,20.5,24.6,13.5,19.4
27/06/2023,20.2,13.3,17.4,17.8,12.6,15.9
28/06/2023,20.6,14.4,17.4,19.9,13.9,16.9
29/06/2023,24.7,14.6,19.7,26.4,13.8,19.9
30/06/2023,19.2,15.7,17.3,19.8,16,18
01/07/2023,20.7,14.2,17,17.9,13.8,15.5
02/07/2023,20.6,14.3,17.1,17.7,13.1,15.2
03/07/2023,19.6,12.6,16.4,17,10.9,14.2
04/07/2023,22,14.2,18.1,21,13.8,17.6
05/07/2023,20.3,14.7,17.3,17.8,13.4,15.7
06/07/2023,21.6,13.7,17.7,20.2,12.3,16.5
07/07/2023,27,13.7,20.6,27.6,12.4,20.2
08/07/2023,27.6,15.3,21.9,29.9,14.3,22.2
09/07/2023,31.1,16.3,24.7,32.3,16.9,25.9
10/07/2023,27.9,18.3,23.4,28.4,19.1,24.1
11/07/2023,31.6,17.5,24.8,32.2,17.8,25.6
12/07/2023,25.3,17.6,21.2,26.8,18.4,21.8
13/07/2023,21.4,15.2,18.7,19.8,15.2,17.9
14/07/2023,26.6,14.3,20.8,26.7,13.6,20.5
15/07/2023,31.7,18.6,24.6,32.5,18,24.8
16/07/2023,22.4,15.8,19.3,21.4,15.1,18.9
17/07/2023,23,17.1,19.8,21.1,16.8,19.2
18/07/2023,25.2,15.1,20.5,25,14.5,20.5
19/07/2023,23.8,17.2,20.6,24.4,17.4,20.5
20/07/2023,22.5,14.6,18.9,20.9,14,17.5
21/07/2023,21.7,14.9,17.8,21.4,14.7,16.9
22/07/2023,22.3,11.5,17.5,19.1,10.8,15.9
23/07/2023,24.9,14.3,19.8,21.9,12.2,17.7
24/07/2023,21.4,16.2,18.5,20.8,16,18.4
25/07/2023,17.1,11.9,14.8,16.2,10.5,13.8
26/07/2023,16.9,9.6,13.4,15.7,7.9,11.9
27/07/2023,21.6,11.8,15.8,20.8,10,14.4
28/07/2023,20.1,14.9,17.2,19.8,14.4,17.3
29/07/2023,23.4,15.7,18.8,24.1,15.8,18.8
30/07/2023,19.2,15.4,17.3,18,14.3,16.3
31/07/2023,21.9,11.8,16.8,19.9,10.2,15.1
01/08/2023,19.2,15.1,16.6,18.5,12.9,14.8
02/08/2023,21.7,13.4,17,20.5,11.7,15.3
03/08/2023,18.7,14.3,16.1,15.9,10.8,13.3
04/08/2023,17.1,11.7,14.5,16.9,11,14.1
05/08/2023,18.8,11.2,15.3,18.6,10.7,14.8
06/08/2023,13.6,10.9,12.1,12.7,7.1,9.1
07/08/2023,15,9.3,12.2,12.4,5.8,9.3
08/08/2023,18.1,9.9,14.5,15.4,7.8,12.3
09/08/2023,17.4,13.7,15.5,16.8,11.8,14.2
10/08/2023,23,11.6,17.5,24,11.4,17.9
11/08/2023,26.8,12.3,20.6,28.6,11.9,21.5
12/08/2023,26.1,15.7,21,28.9,16.6,22.7
13/08/2023,24.8,16.3,20.2,27.4,18.1,22.6
14/08/2023,28.1,16.9,22.1,31.9,18.4,24.8
15/08/2023,26.7,17.7,22.4,27.9,19.2,23.9
16/08/2023,27.6,16.2,21.8,30.5,17.6,24.2
17/08/2023,25.8,17,21.5,28.9,19,24
18/08/2023,29.3,16.1,23,31.3,16.8,24.7
19/08/2023,31,17.4,24.3,32.7,17.5,25.7
20/08/2023,29.1,19.8,24.5,31.9,22.5,27.3
21/08/2023,29.2,20.9,24.9,32.1,23.3,27.5
22/08/2023,28.7,19.2,24.4,31.6,21.4,26.9
23/08/2023,27.2,19.3,23.2,29.5,21.8,25.1
24/08/2023,32.1,17.7,23.8,34,18.8,25.6
25/08/2023,25.1,19.2,21.6,24.5,20.5,23
26/08/2023,19.4,15.3,17.5,21,15.7,18.4
27/08/2023,17.6,13.3,15.7,17.3,13.1,15.8
28/08/2023,13.6,11.5,12.5,12.7,10.6,11.7
29/08/2023,15.3,10.8,12.6,15.1,10.1,12
30/08/2023,17.9,9.3,13.8,17,8.4,12.7
31/08/2023,16.6,10.3,13.7,13.8,9,11.6
01/09/2023,21.5,12.8,16.7,20.4,10.6,15.6
02/09/2023,24.3,12.8,18.8,25.6,12.9,19.6
03/09/2023,23.1,15.6,19.1,23.9,16.2,19.8
04/09/2023,24.8,12.4,18.5,23.6,11.5,17.7
05/09/2023,25.3,12.7,19,25.8,11,18.1
06/09/2023,24.9,11.3,18.7,25.3,10.4,18.4
07/09/2023,25.9,13.5,19.8,27.9,13,20.4
