time,temperature_2m_max (Â°C),temperature_2m_min (Â°C),temperature_2m_mean (Â°C),apparent_temperature_max (Â°C),apparent_temperature_min (Â°C),apparent_temperature_mean (Â°C)
11/05/2020,15.5,3.1,9.7,16,-0.8,7.4
12/05/2020,12.7,1.5,7.5,10.8,-1.4,4.9
13/05/2020,13.1,3.7,8.5,10.4,0.9,6
14/05/2020,13.7,7.1,10.5,10.3,5.4,7.9
15/05/2020,15,9.2,12.2,12.2,5.6,9.2
16/05/2020,18.8,5.8,13,18.1,3.7,11.6
17/05/2020,18.9,7.7,14.2,17.8,5.5,12.4
18/05/2020,21.7,7.8,15.5,21.6,6.1,14.4
19/05/2020,23.5,13.5,18.6,23.5,12.1,17.5
20/05/2020,20.4,12,17.1,19.2,11,16.2
21/05/2020,23.2,11.2,17.8,22.5,10.6,17.2
22/05/2020,25.7,11.8,19.9,24.1,11.1,19
23/05/2020,19.8,9.7,14.6,19.1,7.1,13.8
24/05/2020,17.2,8.8,13,12.6,6,9.6
25/05/2020,17.7,10.3,14.2,14.7,8.7,12.1
26/05/2020,17.9,8.8,14.2,15.1,7.3,12.2
27/05/2020,21.5,8.9,16,20.7,7,14.2
28/05/2020,19.5,12.2,16,18.5,10.6,13.8
29/05/2020,19.1,8.6,14.7,15.7,6.4,12
30/05/2020,18.6,10.1,14.9,15.4,7.1,11.6
31/05/2020,19.8,9.1,15.1,16.7,6.5,12.1
01/06/2020,24,10,17.8,22.8,7.8,15.9
02/06/2020,25.5,12,19.4,25.4,10.8,18.4
03/06/2020,25.8,13.2,19.7,25.8,12.2,18.9
04/06/2020,18.3,12.9,16.1,18.2,11.6,15.6
05/06/2020,17,10.5,13,14,8.6,10.8
06/06/2020,14.8,11.8,13.3,13.7,9.6,12.3
07/06/2020,15.5,11.7,13.3,13.8,10.7,12.3
08/06/2020,18.2,8,14,16.9,6.6,12.7
09/06/2020,14.8,11,13,14.3,9.7,11.8
10/06/2020,15.3,11.9,13.6,14.3,10.9,12.8
11/06/2020,18.7,11.7,15,18.3,11.5,14.9
12/06/2020,25.9,12.1,19.4,25.5,11.4,19
13/06/2020,24,15.4,19.6,24.4,14.5,19.5
14/06/2020,17.2,14.2,15.3,16.6,12.6,14.3
15/06/2020,17.2,14.2,15.4,17.3,13.1,15
16/06/2020,18.9,14.3,15.9,19.5,14.8,16.6
17/06/2020,21.9,12.7,16.6,23.2,12.8,17.2
18/06/2020,20.6,11.9,16.6,19.6,11,15.7
19/06/2020,19.4,12.6,16,18.2,11.8,15.2
20/06/2020,21.2,12.4,16.9,22.5,12.1,16.8
21/06/2020,22,12.7,17.9,21.9,12.5,17.7
22/06/2020,22.2,14.3,18.6,23.3,13.5,18.6
23/06/2020,24.3,13.6,19.6,24.4,13.7,19.6
24/06/2020,24.9,14.8,20.3,25,13.6,19.4
25/06/2020,23.7,14.1,19.4,23.8,13.4,18.9
26/06/2020,26.7,14.3,20.6,28.9,13.7,21.2
27/06/2020,26.4,15.3,21.4,28.8,16,23
28/06/2020,24,15.6,19.7,25.2,16.1,20.5
29/06/2020,22.2,13.4,17.8,21,13.7,17.3
30/06/2020,22.2,14.5,18.6,20.6,13.6,17.4
01/07/2020,27.2,13.7,21.5,28.2,13.6,22.3
02/07/2020,21.6,17.4,19.6,23.4,17.9,20.7
03/07/2020,21.4,14.4,18.1,19.9,14.2,17.3
04/07/2020,24.8,13.5,19.6,23.5,12.9,18.7
05/07/2020,24.7,16.8,21,23.8,15.4,20
06/07/2020,20.1,15,18.2,20.3,13,16.4
07/07/2020,20.4,11.2,16.2,18.3,10.4,14.7
08/07/2020,24,11.4,18.2,22.6,9.6,17
09/07/2020,28,14.3,21.7,26.9,13.8,21.4
10/07/2020,28.5,16.5,22.3,27.2,16.1,21.4
11/07/2020,20.5,14.5,17.6,19.7,14.3,17.1
12/07/2020,21.4,12.3,17.5,19.9,11.3,16
13/07/2020,24,12.4,18.7,22.5,10.9,17.3
14/07/2020,24.3,13.1,19.5,23.3,12.4,18.9
15/07/2020,19.2,14.8,17,18.4,15,16.8
16/07/2020,16,13.9,14.8,15.8,13.5,14.7
17/07/2020,20.5,13.7,16.7,20.5,13.7,16.7
18/07/2020,23,12.2,18.6,22.8,11.6,18.4
19/07/2020,25.5,14.5,20.8,26.6,14.6,21.2
20/07/2020,27.4,15.2,22.2,27.8,14.6,22.3
21/07/2020,24.9,16.5,20.9,25.3,17.1,21.2
22/07/2020,25.9,13.7,20.3,26.6,12.4,19.7
23/07/2020,25.9,15.1,21.2,26.6,14.4,20.7
24/07/2020,25.2,16.2,21.3,24,15.7,20.3
25/07/2020,25.1,16,21.1,25.2,15.7,20.7
26/07/2020,24.1,16.7,20,23.5,17.4,20.1
27/07/2020,29.3,14.2,22.2,29.3,14.5,23
28/07/2020,29.1,21.1,24.5,29.1,19.7,24.1
29/07/2020,25.7,14.9,20.9,25.6,14,20.2
30/07/2020,29.7,14.1,22.4,29.6,13.4,22
31/07/2020,32.8,15.9,25,33.7,15.5,24.9
01/08/2020,31.8,19.5,26.2,31.9,19.4,26.4
02/08/2020,26.5,19,22.8,27.2,20.8,23.5
03/08/2020,20.8,15.4,18,21.6,15.8,19
04/08/2020,20.4,14.1,16.9,20.1,14.3,16.9
05/08/2020,23.7,11.2,17.9,22.6,10.8,17.4
06/08/2020,27,13.5,20.5,27.5,12.8,20.7
07/08/2020,29.7,16.3,23.4,31.9,16.9,25
08/08/2020,30.9,17.2,24.7,32.6,18.4,26.3
09/08/2020,31.9,19.6,25.9,33.4,20.9,27.5
10/08/2020,31.7,18.4,25.4,32.8,19.6,26.6
11/08/2020,31.9,20.3,25.8,34.8,21.6,27.6
12/08/2020,31.5,21,26.1,32.6,23,27.7
13/08/2020,25.2,20,22.7,26.8,21.7,24.3
14/08/2020,24.2,17.8,20.2,25.2,19.6,21.9
15/08/2020,26.2,16,21.3,29.4,17.2,23.3
16/08/2020,27.9,16.6,22.7,29.8,17.6,24.5
17/08/2020,24,17.8,20.6,25.9,18.5,22
18/08/2020,24,15.8,19.8,23.9,16.3,20.3
19/08/2020,25.2,13.8,20,25.9,13.9,20.8
20/08/2020,30,16.7,23.3,31.8,16.9,24.6
21/08/2020,32.8,18.8,26.3,33.9,20.2,27.6
22/08/2020,24.2,19.2,21.4,25,19.2,22.2
23/08/2020,21.8,16.5,19,20,16.3,18.2
24/08/2020,21.2,13.5,17.5,19.3,12.7,16.4
25/08/2020,24.3,12.8,18.8,22.6,12.1,17.9
26/08/2020,23.2,18.7,21,19.6,16.5,17.8
27/08/2020,22.3,13.3,18.2,21.7,12.5,17.5
28/08/2020,24.7,15.9,18.9,25.6,15.1,19.1
29/08/2020,19.8,14.5,16.8,19.2,14.3,16.5
30/08/2020,15.4,13.3,14.5,15.5,12.4,14.6
31/08/2020,18.1,10.7,14.4,18.5,9.8,14.2
01/09/2020,18.1,11.9,14.2,17.3,11.8,14.2
02/09/2020,18.6,8.4,13.8,18.2,7.1,13.3
03/09/2020,21.3,9.4,15.9,20,8.2,15.3
04/09/2020,26.5,14.4,20.3,27.4,13.6,20.7
05/09/2020,24.2,15.8,19.6,24.3,16,19.6
06/09/2020,17.3,14.9,15.9,16.1,14,15.3
07/09/2020,19.9,10.5,15.7,18.4,9,14.4
08/09/2020,22.3,9.1,16.2,22.7,7.4,15.6
09/09/2020,24.4,10.7,17.7,24.5,9.9,17.4
10/09/2020,20.9,15,18.3,21.6,14.8,18.8
11/09/2020,23.4,15.1,19.3,24.5,16,20.4
12/09/2020,25.9,14.3,20,26.9,14.8,20.9
13/09/2020,27,14.1,20.3,28.4,13.8,21.1
14/09/2020,27.6,14.6,20.5,28.3,14.6,21.1
15/09/2020,27.9,13.9,21,29.8,14.3,22.2
16/09/2020,26.4,17,21.9,27.2,17.2,22.8
17/09/2020,23,15.1,19.2,23.4,14.8,18.6
18/09/2020,21.8,13.2,17.3,20,10.9,15.1
19/09/2020,23.2,11.1,16.6,23.4,8.3,15.3
20/09/2020,23.2,11.3,17,22.5,10.5,16.3
21/09/2020,24.7,11.4,17.9,25.6,10.5,18.1
22/09/2020,24.1,13.6,18.6,25.5,13.9,19.5
23/09/2020,21.5,14.3,17.7,20.8,13.9,17.5
24/09/2020,21.8,15.6,17.8,21.4,14.3,17.1
25/09/2020,15.9,9.4,12.4,15.8,5.8,9.9
26/09/2020,9.2,6.8,7.6,5.4,1.4,3.1
27/09/2020,14.1,7,10,11.2,2.9,6.9
28/09/2020,15.3,5.8,10.5,13.7,3.7,9.1
29/09/2020,12.2,8.4,10.8,11.1,6.9,9.4
30/09/2020,16.8,11.4,13.6,16.5,10.9,13.2
01/10/2020,20.4,9.3,14.2,18.7,8,13.1
02/10/2020,19.4,10.3,14.9,16.2,8.9,12.9
03/10/2020,16.5,9.1,13.1,15,6.8,11.1
04/10/2020,16.5,8,12.1,14.1,5.4,9.3
05/10/2020,14.3,9.5,11.5,10.7,6.8,8.6
06/10/2020,14.2,10.5,12,11.3,6.8,8.9
07/10/2020,12.2,9.3,10.6,9.4,6.1,7.7
08/10/2020,17.5,9,12.6,15.1,6.7,10.3
09/10/2020,18.7,11.9,14.7,17.1,10.2,13.3
10/10/2020,13.5,6.2,10.8,12.6,3.8,9.1
11/10/2020,10.9,3.9,7.1,8.1,1.1,4.4
12/10/2020,10.2,3.7,6.9,8.2,1.3,4.8
13/10/2020,11.2,4.1,7.5,8.6,2.2,5.4
14/10/2020,9.2,2.7,6,6.1,0.1,3.6
15/10/2020,8.3,6.2,7.3,6.1,4.1,5.1
16/10/2020,8.5,6.5,8,6.4,4.5,5.7
17/10/2020,9.2,5.7,7.3,6.8,4.1,5.5
18/10/2020,10.2,5.4,7.5,7.6,3.2,5.5
19/10/2020,12,2.5,7.4,10.3,0,5.1
20/10/2020,17.9,3.6,9.8,16.1,0.5,7.5
21/10/2020,20.4,7.7,13.1,19,5.5,11.4
22/10/2020,20,10.6,14.9,18.9,8.4,13.3
23/10/2020,15.7,13,14.1,15.4,11.4,13.4
24/10/2020,15.7,10.1,12.9,13.5,8.4,11.6
25/10/2020,17.8,7.2,11.6,15.7,4.8,9.7
26/10/2020,9.9,6.3,8.7,8.5,3.4,6.8
27/10/2020,11.7,5.3,8.1,8.3,2.4,5
28/10/2020,13.1,7.4,10.2,10.5,3.5,7.2
29/10/2020,11,9.6,10.1,8.3,6,7.2
30/10/2020,13.9,10.2,11.9,11.5,7.4,9.5
31/10/2020,16,5.2,10.6,14.5,3.1,8.9
01/11/2020,14.7,9.2,12.6,13.1,6.7,10.6
02/11/2020,19.6,14.6,16.4,18.7,12.4,14.9
03/11/2020,15.9,9.1,12.2,14.5,7.3,11
04/11/2020,9.1,6.4,7.9,7.1,4.7,5.8
05/11/2020,10.1,4.7,7.2,7.6,1.7,4.4
06/11/2020,10.8,2.4,5.8,7.6,-0.7,2.8
07/11/2020,12.4,2.4,6.1,10.8,-0.5,3.7
08/11/2020,15.5,3.8,9.1,15.2,1.1,7.7
09/11/2020,12.5,3.8,8,12.4,1.8,6.7
10/11/2020,12,4.5,7.8,11.4,2.4,6.4
11/11/2020,10.9,7,8.7,10.1,5.9,7.7
12/11/2020,14,7,9.7,12,4.6,7.7
13/11/2020,14.9,5.8,10,13.3,3.6,8.2
14/11/2020,15.9,7.3,10.8,14.8,5.1,9
15/11/2020,15.9,6.8,10.4,13.7,4.2,7.9
16/11/2020,11.5,8.5,9.8,8.6,5.6,6.8
17/11/2020,11.4,5.7,8.4,8.9,3.3,5.8
18/11/2020,13.4,2,6.8,11.9,-0.6,4.5
19/11/2020,11.4,5.5,8.3,8.4,1.9,4.8
20/11/2020,5.7,1.5,4,2.6,-1.1,1.2
21/11/2020,4.8,-0.9,1.2,1.7,-4.2,-2
22/11/2020,6.4,-1.3,1.9,3.5,-5.2,-1.5
23/11/2020,5.7,1.8,3.8,4,-1.7,1.2
24/11/2020,6,2.1,4.1,3.2,-0.8,1.3
25/11/2020,9.6,-0.2,3.2,7.6,-3.4,0.4
26/11/2020,8.8,-1.2,2.5,6.6,-4.8,-0.3
27/11/2020,8.1,-0.5,2.4,5.9,-3.6,-0.4
28/11/2020,5.7,-1.2,1.2,2.3,-4.5,-2.1
29/11/2020,2.2,-1,0.3,-1.8,-5,-3.6
30/11/2020,2.4,-2.4,-0.7,-0.9,-5.9,-4.2
01/12/2020,2.8,-0.5,1.2,0.1,-4.3,-2
02/12/2020,0.8,-2.1,-0.3,-2.5,-5.3,-3.6
03/12/2020,1.9,-3,-1.1,-2,-6.8,-5
04/12/2020,3.3,-1,0.7,0.1,-6.1,-3.1
05/12/2020,2.9,-0.8,0.7,-0.1,-4.4,-2.4
06/12/2020,3,-1.6,0.9,0.7,-4.4,-2
07/12/2020,3.2,-1.3,1.2,0.4,-4.6,-2.1
08/12/2020,2.7,-4.2,-1,-0.1,-8.2,-4.4
09/12/2020,1.4,-0.6,0.6,-1.7,-3.2,-2.6
10/12/2020,0.5,-1.8,-0.5,-2.3,-4.9,-3.5
11/12/2020,2.6,-3.6,-0.2,-1.5,-7.8,-4.2
12/12/2020,5,1.6,3.5,2.2,-2.4,0.3
13/12/2020,5.1,1.7,4.3,2.8,-1.1,1.6
14/12/2020,7.3,-1.2,2.6,4.9,-5.2,-0.6
15/12/2020,8.7,2.3,5.4,7,-1.1,2.9
16/12/2020,9.5,2.8,5.4,7.1,0,3
17/12/2020,11,2.4,5.7,8.8,-0.8,3.1
18/12/2020,9.7,0.9,4.6,7.5,-2,2.1
19/12/2020,9.5,1.1,4.1,6.8,-2,1
20/12/2020,9.4,2.3,5.2,7.5,-0.6,2.7
21/12/2020,7.7,2,5.4,5.2,-0.8,2.7
22/12/2020,11.9,8,10.8,9.3,4.8,7.5
23/12/2020,12.7,10.4,11.4,11,7.9,9.1
24/12/2020,10.8,5.1,7.3,8.9,1.4,3.5
25/12/2020,4.3,-1.6,1.3,-0.5,-4.9,-2.6
26/12/2020,1.4,-3.4,-1.3,-2.7,-7.6,-5
27/12/2020,2.7,-4.6,-0.9,-2.7,-9.4,-6.2
28/12/2020,2.4,-0.8,1.1,-1.7,-4.6,-3.1
29/12/2020,4.9,-1.1,2,1.2,-5,-2.3
30/12/2020,4.6,-1.2,0.9,1,-4.8,-2.6
31/12/2020,3.6,-1.6,1.1,-0.5,-5.5,-2.6
01/01/2021,3.5,-0.5,1.3,0.6,-3.6,-1.7
02/01/2021,2.1,-1.3,0.3,-1.9,-4.3,-3.2
03/01/2021,0.6,-1.3,-0.4,-2.4,-4.5,-3.6
04/01/2021,1.4,-3.4,-0.7,-2.6,-6.6,-4.2
05/01/2021,1.8,-0.5,0.4,-1.3,-4,-2.7
06/01/2021,1.1,-0.9,0.1,-1.9,-3.9,-3.1
07/01/2021,1.3,-4.8,-0.4,-2.9,-9.1,-4
08/01/2021,0.9,-5.9,-1.6,-3.8,-10.6,-6.1
09/01/2021,0,-4.7,-1.6,-4,-8.7,-5.1
10/01/2021,0.2,-6.1,-3.3,-3.9,-9.9,-7.2
11/01/2021,-2.3,-12.3,-6.6,-6.3,-16.4,-10.6
12/01/2021,2.1,-6.8,-0.1,-2.8,-11.5,-5.4
13/01/2021,2.4,-0.6,0.6,-1.9,-5,-3.8
14/01/2021,2.9,-2.3,0.2,-1.3,-6.1,-3.7
15/01/2021,-0.7,-6.3,-3.2,-4.5,-10.8,-7.3
16/01/2021,-1.2,-6.4,-3.6,-5.6,-10.7,-7.6
17/01/2021,-0.1,-4.9,-2.3,-3.6,-8.8,-5.8
18/01/2021,1.9,-0.2,0.8,-2.5,-4.5,-3.6
19/01/2021,4.2,-1.3,1.6,0.6,-5.9,-3.2
20/01/2021,6.5,2.5,3.9,2.3,-1.7,-0.4
21/01/2021,8.5,3.5,5.9,3.7,-0.9,1
22/01/2021,9.4,3.1,6,6.3,-0.3,1.7
23/01/2021,3.6,0.3,1.6,0.4,-3.7,-2.2
24/01/2021,1.5,-4.6,-0.2,-3.1,-8.7,-5.5
25/01/2021,1.1,-6.7,-2.2,-2.8,-11.3,-6.2
26/01/2021,1.2,-2,-0.2,-4.2,-7,-5.4
27/01/2021,1.5,-3.7,-0.6,-2.3,-7.6,-4.6
28/01/2021,8.6,1.4,5,4,-2.3,0.9
29/01/2021,8.5,5.6,7.3,4.2,1.1,2.8
30/01/2021,7.1,2.7,5.3,4.8,-1.2,1.6
31/01/2021,4.2,0.5,2.3,0.6,-3.4,-1.5
01/02/2021,7,1.5,4.4,4,-2,1.3
02/02/2021,9.8,4.7,7.4,6.5,1.5,4.2
03/02/2021,11,8,9.6,8.5,3.5,6.4
04/02/2021,9.8,5.2,7.3,7.8,1.7,3.9
05/02/2021,9.6,4.5,6.8,8.8,2.5,5.1
06/02/2021,12,4.6,7.3,10.1,1.9,4.8
07/02/2021,7.8,2.2,4.8,6.6,-1.4,1.9
08/02/2021,5.4,-0.5,2.3,3.1,-3.7,-0.4
09/02/2021,0.2,-3.8,-1.6,-3.3,-8.1,-5.1
10/02/2021,-3.7,-9.3,-5.2,-8.4,-14.6,-10.1
11/02/2021,-4.8,-14.3,-9.8,-9,-18.5,-13.9
12/02/2021,-3.5,-14.3,-8.9,-9.9,-19.4,-14.7
13/02/2021,-2.6,-11.1,-7.4,-8.7,-17.1,-13.3
14/02/2021,2.1,-9,-4.5,-3.4,-14.6,-10
15/02/2021,4.4,-7.8,-1.1,0.6,-12.5,-5.6
16/02/2021,11.7,3.5,6,9.9,0,3.2
17/02/2021,10.3,2.8,6.8,6.4,-0.1,3.4
18/02/2021,11.8,-0.7,5,8.6,-4,1.6
19/02/2021,11.2,4,7.5,9.9,1.6,5
20/02/2021,16.1,1.8,7.3,13.7,-1,4.9
21/02/2021,16.4,1.2,7.4,14.1,-1.8,4.7
22/02/2021,18.3,1.6,8.4,16.3,-1.6,6.1
23/02/2021,18.3,2.6,9.8,17.7,0,8.1
24/02/2021,19.5,3.6,10.8,18.3,0.7,8.8
25/02/2021,18.9,3.6,10.6,17.2,1,8.7
26/02/2021,14.3,4.1,8.5,12,0.7,5.7
27/02/2021,7.6,2.2,4.9,3.4,-1.5,1.4
28/02/2021,8.6,0.1,3.5,4.6,-3.8,-0.4
01/03/2021,11,-0.6,4.3,7.4,-4.2,0.7
02/03/2021,13.6,0.2,6,11.6,-3.1,3.3
03/03/2021,16,-0.8,7,13.6,-4.2,4.4
04/03/2021,13.7,4.2,8.3,10.4,1.2,5.3
05/03/2021,6.4,0.3,3.5,3.6,-4.3,-0.2
06/03/2021,5.9,-1.8,1.1,1,-6.3,-3.4
07/03/2021,7.1,-3,1.6,4,-6.8,-2
08/03/2021,6.5,-2.5,2,2.6,-6.3,-1.7
09/03/2021,6.1,-2.4,1.4,3.2,-6.1,-1.8
10/03/2021,7.4,0.3,3.7,4.5,-3.3,0.3
11/03/2021,11.6,4.1,8,6.9,0.3,3.5
12/03/2021,9,3.4,6.3,3.6,-1.4,1.2
13/03/2021,11,4.6,6.7,4.2,0.2,1.4
14/03/2021,6.3,1.6,3.4,1.6,-3.4,-1.2
15/03/2021,5.7,1.1,2.9,2,-3,-1.3
16/03/2021,6.9,1.1,3,3.2,-3.4,-1
17/03/2021,5.6,-1.4,2,3.6,-5.1,-0.8
18/03/2021,5.5,-3.6,0.6,2.4,-6.8,-2.7
19/03/2021,4.8,-1.4,1.2,0.6,-5.4,-2.5
20/03/2021,1.4,-4.5,-1.3,-2.5,-8.5,-5.3
21/03/2021,4.5,-2.7,1.1,0.9,-6.8,-3
22/03/2021,4.4,0.2,2.3,1.1,-3.1,-1.1
23/03/2021,6.8,2.4,4.4,4.3,-0.2,1.9
24/03/2021,11.8,-1.7,5.1,9.9,-4.9,2.6
25/03/2021,14.8,-0.9,7.1,13,-4.3,4.5
26/03/2021,15.7,1,9,13.3,-1.7,6.5
27/03/2021,9.6,4.9,8,6.7,1.2,3.6
28/03/2021,13.7,1.6,7.8,10.3,-1.5,4.6
29/03/2021,18,3.4,11.1,15.6,0.1,8.5
30/03/2021,20.5,3.5,12.3,19.6,0.7,10.3
31/03/2021,21.5,4.7,13.4,21.1,2.1,11.8
01/04/2021,21,7.6,14.2,20.8,4.9,12.5
02/04/2021,11.7,5.3,8.8,9.5,2.9,6
03/04/2021,8.9,3.5,6,4.8,0,2.3
04/04/2021,10.6,0.1,5.9,8.2,-3,3
05/04/2021,11.1,-0.5,4.6,5,-5.1,-0.1
06/04/2021,4.7,-2.6,0.4,-0.6,-8.3,-4.7
07/04/2021,3.3,-1.9,0.3,-3.9,-7.7,-5.3
08/04/2021,5.3,-2.3,1.5,2.4,-6.3,-2.5
09/04/2021,13.6,-3.3,5.2,10.6,-7.2,1.5
10/04/2021,15.4,6.8,10.3,13.8,3.2,7.6
11/04/2021,18.2,6.5,11.4,17,3.7,9.2
12/04/2021,6.4,1.8,3.9,3.5,-2.4,0
13/04/2021,7.3,-1,3.2,3.5,-4.4,-0.5
14/04/2021,7.2,-0.8,3.4,4.4,-4.3,-0.1
15/04/2021,7.4,-2.1,2.7,4.7,-5.7,-0.8
16/04/2021,6.6,-1.1,2.9,2.6,-4.3,-0.7
17/04/2021,9.7,-0.5,4.7,6.1,-3.8,1.5
18/04/2021,9.3,2.7,5.8,7.1,0.4,3.4
19/04/2021,11.6,2.7,7,10,0,5
20/04/2021,14.1,2,8.6,13.4,-0.3,7
21/04/2021,15.7,2.4,9.9,15.8,-0.2,8.3
22/04/2021,12.1,2.9,8.2,9.7,0,5.4
23/04/2021,14.1,0.8,8.2,12.9,-2.6,5.7
24/04/2021,16.5,1.5,9.9,15.7,-1.5,7.6
25/04/2021,14,2.9,9,11.9,0,6.2
26/04/2021,14.1,3.2,8.8,11.9,-0.4,5.4
27/04/2021,15.8,3.7,9.8,13.5,-0.5,6.4
28/04/2021,19.3,4.9,12.5,17.9,2.2,10.4
29/04/2021,15.6,9.6,12.2,14.2,6.9,10.1
30/04/2021,9.4,5.1,7.2,6.8,2.8,5
01/05/2021,9.2,4.1,7.2,7.4,2.3,5.4
02/05/2021,11.3,5.2,7.7,9.1,2.4,4.8
03/05/2021,12.4,0.4,7.3,8.9,-2.9,4
04/05/2021,15.9,5.4,10.5,10.4,1.4,5.8
05/05/2021,10.6,6,8,6.6,1.7,3.9
06/05/2021,10.1,4.3,7.3,6.9,0.4,3.9
07/05/2021,11,4.6,8,8,1.6,4.6
08/05/2021,17.5,1.2,9.9,15.6,-2,7.4
09/05/2021,26.5,7.7,17.5,26.3,5.1,16.3
10/05/2021,22.2,13.4,17.4,22,12.1,16.2
11/05/2021,16.2,10,12.8,15.3,9.1,11.8
12/05/2021,12.2,9.5,10.7,11.3,6.9,8.9
13/05/2021,16.1,5.7,11.3,14,3.9,9.3
14/05/2021,15.8,6.4,11.4,15.9,4.1,9.6
15/05/2021,16.1,7.4,11.4,15.6,5.1,9.4
16/05/2021,16.3,8.1,11.9,15.2,5.6,9.7
17/05/2021,14.6,9,10.8,12,6,7.7
18/05/2021,14.1,8.6,10.5,12.4,5.8,7.8
19/05/2021,14.6,7.4,10.7,13.2,5.4,8.4
20/05/2021,14.7,7.3,11,13.5,4.9,9.1
21/05/2021,15.6,9.3,12.2,12.7,5.9,8.8
22/05/2021,16,7.9,12,12.4,3.4,8.1
23/05/2021,15.1,8.5,11.7,13,5.5,9.3
24/05/2021,18.3,7.3,12.3,16.1,5,10.3
25/05/2021,13.7,7.2,10.7,9.1,3.5,6.6
26/05/2021,11.9,9.2,10.4,8.5,6.1,7.1
27/05/2021,13.6,7.2,10.8,10.6,4.7,8.1
28/05/2021,14.6,8.3,11.7,12.6,7.2,10.2
29/05/2021,16.8,7.7,12.9,15.3,5.7,11
30/05/2021,17.5,7,13,15.2,4.5,10.5
31/05/2021,18.6,7.7,13.7,17.6,4.9,11.6
01/06/2021,21.3,8.6,15.6,20.2,6.4,13.7
02/06/2021,23.6,8.7,17.2,24.3,6.7,16.4
03/06/2021,24.4,12,18.7,26.6,11.1,19.5
04/06/2021,24,14.7,19.5,27,15.4,21.1
05/06/2021,20.7,13.4,17.4,21.4,13.2,17.7
06/06/2021,18.2,14.3,15.9,19.1,13.9,16.1
07/06/2021,21.3,14.6,17.2,22.4,15.1,18
08/06/2021,21.8,13.1,17.7,24.1,13.2,18.8
09/06/2021,22.9,12.9,18.3,25.5,13.2,19.7
10/06/2021,23.3,12.9,18.7,26.6,13.2,20.1
11/06/2021,24.8,13.6,19.8,26.3,14,21
12/06/2021,23.9,15.2,20,25.2,15.3,20.1
13/06/2021,20.7,13.3,17.3,21,12.8,16.8
14/06/2021,24,11.6,18.1,25.2,9.9,17.7
15/06/2021,26.8,12.1,20.6,28.7,11.6,21.2
16/06/2021,28.4,15.1,22.5,30.2,15.4,23.5
17/06/2021,30.5,16.1,24.1,33.7,16.2,25.6
18/06/2021,30.5,16.8,24.8,33.2,17.5,26.7
19/06/2021,29.5,18.6,24.8,32.6,20.5,27.4
20/06/2021,26.6,19.8,23.2,27.8,21.8,24.3
21/06/2021,25.1,17.1,21.2,28.2,18.2,22.5
22/06/2021,22.9,15.6,18.9,24,16.8,20.3
23/06/2021,23,15.4,18.9,24.6,16.7,20.2
24/06/2021,21.5,15.9,18.2,23.4,16.9,19.7
25/06/2021,19.3,14.7,16.7,20.1,14.4,16.9
26/06/2021,23.5,11.3,18.3,25.8,11.2,19.2
27/06/2021,26.6,15.6,21.5,28.6,15.3,22.3
28/06/2021,27.8,17.2,22.4,30.8,18.1,23.8
29/06/2021,24,14,18.9,25.8,13.2,19.9
30/06/2021,18.8,13.1,15.5,18.6,11.4,14.4
01/07/2021,16.2,12.3,13.9,15,10.3,12.4
02/07/2021,21.1,13,16.9,19.9,12.3,16.1
03/07/2021,24.1,11.8,18.9,26.1,11.4,19.4
04/07/2021,22,15.5,18.3,23.6,15.9,19.3
05/07/2021,21.2,13.5,17.4,22,13.2,17.4
06/07/2021,24.5,14.7,18.8,26.1,14.2,19.5
07/07/2021,19.4,15,17.2,20.7,15.7,18.2
08/07/2021,21.4,13.8,17.5,22.1,14.1,18.2
09/07/2021,19.6,14.3,16.5,19.5,13.2,16.3
10/07/2021,24.4,12.2,18.4,24.9,12.2,18.9
11/07/2021,20.3,15.4,17.7,21.3,14.9,18.2
12/07/2021,24.4,11.2,19,24.9,10.4,19.3
13/07/2021,19.5,15.1,17.4,20.6,15,17.9
14/07/2021,19.9,12.8,16.1,20.3,12.6,16.1
15/07/2021,18.5,14,16.2,19.3,13.8,16.5
16/07/2021,22.1,12.4,17.7,22.7,12.6,18.4
17/07/2021,21.8,14.4,18.5,23,14.6,19.2
18/07/2021,24.8,14.6,20.1,25.3,14.8,20.7
19/07/2021,24.5,15.2,20,26.4,15.8,21.1
20/07/2021,22.9,14,18.7,23.6,14.1,18.9
21/07/2021,24.1,12.1,18.8,25.1,11.4,19
22/07/2021,25.3,13.4,20,27.6,13.2,20.6
23/07/2021,26.2,15.6,21.1,28.5,15.9,22.3
24/07/2021,26.9,17.1,21.5,28.6,17.6,22.9
25/07/2021,23.4,17.1,20,25.2,17.9,21.7
26/07/2021,24.1,14.7,19.4,26,15.2,20.9
27/07/2021,24.8,14.6,20.2,26.6,14.9,21.5
28/07/2021,22.3,16.4,18.8,21.9,17.5,19.6
29/07/2021,23.8,15.2,19.5,22.9,15.2,19.1
30/07/2021,26.4,12.9,20.2,27.6,12.4,20.9
31/07/2021,22.3,14.7,18.8,20.8,14.3,18.2
01/08/2021,20,14.2,16.6,20.7,14.2,16.4
02/08/2021,20,12.2,16,19.2,11.6,15.5
03/08/2021,20.6,12.5,16.4,20.6,12.4,16.2
04/08/2021,19.1,11.7,15.7,19.6,11,15.6
05/08/2021,21.4,12.6,16.9,22.4,12.7,17.5
06/08/2021,21.4,13.8,17.6,20,13.2,16.9
