time,temperature_2m_max (Â°C),temperature_2m_min (Â°C),temperature_2m_mean (Â°C),apparent_temperature_max (Â°C),apparent_temperature_min (Â°C),apparent_temperature_mean (Â°C)
19/01/2018,2.8,-1.6,0.7,-1.3,-6.1,-4
20/01/2018,2.1,-2.6,-0.6,-2.6,-7.6,-5.4
21/01/2018,2.7,-1.7,0.1,-1.1,-5.2,-3.8
22/01/2018,5.6,-1.2,3.8,2.7,-5.1,0
23/01/2018,4.2,-0.6,2.4,1.2,-4.1,-0.8
24/01/2018,7.6,-0.4,3,4.9,-3.9,-0.2
25/01/2018,7.3,0.1,3.7,4.2,-4,0.1
26/01/2018,5.2,0.2,3.1,3.1,-2.9,0.5
27/01/2018,5.3,2.2,3.4,3.5,-0.8,0.9
28/01/2018,5.4,-0.1,2.9,2,-3.6,-0.4
29/01/2018,6.7,3.3,4.6,3.3,0.3,1.4
30/01/2018,5.9,2.8,4.3,3.6,0.4,1.7
31/01/2018,7.7,1.3,3.9,3.1,-2,-0.1
01/02/2018,3.6,-2.4,0.7,-1.3,-6.4,-3.8
02/02/2018,0.8,-3.8,-2.1,-4.5,-7.9,-6.4
03/02/2018,0.1,-3.8,-2.3,-4.1,-7.8,-6.2
04/02/2018,0.6,-5.3,-2.3,-2.6,-9.3,-5.6
05/02/2018,1.6,-5.9,-2.3,-3.3,-10.1,-6.9
06/02/2018,4.3,-4.8,-1.2,0.8,-8.8,-4.8
07/02/2018,1.3,-3.5,-1.4,-2.1,-6.7,-4.7
08/02/2018,1.5,-3.6,-1.4,-1.8,-7.3,-4.7
09/02/2018,2.7,-3.7,-1.1,-1.1,-6.8,-4.3
10/02/2018,0.5,-4.7,-2.3,-3.9,-8.5,-6
11/02/2018,1.4,-4.9,-1.6,-3,-9,-6
12/02/2018,-0.7,-6.1,-2.7,-4.7,-10.2,-7
13/02/2018,-1,-10.5,-6.3,-6,-14.7,-10.5
14/02/2018,0.8,-8.9,-5,-3,-13.3,-9.1
15/02/2018,3.6,-8.2,-1.4,0.1,-13.1,-5.6
16/02/2018,4.8,0.3,2.7,2.2,-2.8,0.2
17/02/2018,0.7,-1.2,-0.1,-2.1,-4.5,-3.5
18/02/2018,0.3,-3.9,-1.8,-3.8,-7.6,-5.5
19/02/2018,1.6,-9.7,-3.8,-1.5,-13.6,-7.3
20/02/2018,-1,-6.1,-3.7,-5.3,-10,-7.5
21/02/2018,-0.2,-6.9,-3.8,-6.4,-11.3,-8.9
22/02/2018,-2.7,-6.6,-4.3,-8.8,-12.8,-10.3
23/02/2018,-1.8,-4.8,-3.5,-7.6,-10.6,-9.2
24/02/2018,0.5,-4.6,-2.7,-5.8,-11.1,-8.6
25/02/2018,-4.8,-9.3,-7,-10.9,-16,-13.4
26/02/2018,-8.8,-13.9,-11,-14.7,-20.5,-17.4
27/02/2018,-8.4,-14.6,-11.8,-14.3,-20.1,-17.4
28/02/2018,-4.1,-18,-10.8,-10.1,-23.4,-16.4
01/03/2018,0.2,-9,-5.2,-4.8,-14.5,-10.2
02/03/2018,2.8,-7.7,-2.6,-1.3,-12.6,-6.8
03/03/2018,5.5,-8.1,-0.9,2.3,-12,-4.4
04/03/2018,8.3,-2.2,2.6,4.8,-5.9,-0.9
05/03/2018,9.4,-1.4,3.6,6.1,-4.5,0.4
06/03/2018,6.7,-0.7,2.2,3.4,-3.6,-0.6
07/03/2018,5.2,-1.7,1.5,0.2,-5.4,-2.6
08/03/2018,7.6,-1.8,2.3,2.3,-5.7,-2.1
09/03/2018,11.1,0.9,5.1,7.7,-2.8,1.5
10/03/2018,6.8,3.6,5,4.5,0.1,2
11/03/2018,10.1,0.2,5.2,8.2,-3.6,2.6
12/03/2018,8.6,1.7,5.1,4.3,-2,1.4
13/03/2018,5.1,1.5,3.1,0.3,-3.3,-1.5
14/03/2018,9.5,1.3,4.5,6,-1.7,1.3
15/03/2018,7,0.2,3.6,4.3,-3.8,0.1
16/03/2018,8.4,-0.6,3.7,5.1,-4.1,0.6
17/03/2018,6.1,-1.4,2.1,2,-5.7,-1.7
18/03/2018,2.9,-3.1,-1,-1.3,-7.5,-5.2
19/03/2018,2.2,-4.3,-1.7,-1.6,-8.3,-5.6
20/03/2018,1.3,-5.4,-2.7,-4,-10,-7.3
21/03/2018,1.5,-4.5,-2,-3.6,-9.1,-6.7
22/03/2018,2.8,-4.4,-1.3,-1.7,-8,-5.4
23/03/2018,4.5,-1.9,0.9,1.1,-5.3,-2.4
24/03/2018,8.5,-2,2.6,6.1,-6.1,-0.7
25/03/2018,9.4,-1.4,3.9,6,-4.3,0.9
26/03/2018,7.2,0.3,3.4,3.1,-2.3,0.3
27/03/2018,7.1,-1.4,2.9,3.1,-4.3,-0.6
28/03/2018,8.3,3,5.4,4.3,-1.2,1.4
29/03/2018,6.1,0.8,3.7,2.6,-2.3,0.4
30/03/2018,12.7,-1.7,4.2,9.7,-5.2,1
31/03/2018,7,0.2,3.3,3.9,-2.5,0.3
01/04/2018,5.5,0.4,2.3,1.2,-4.1,-1.8
02/04/2018,13.4,-2.3,5.4,10.1,-5.6,2.3
03/04/2018,16,4.1,10,13.1,0.9,7
04/04/2018,14.8,3.3,8.1,12.1,0.6,5.1
05/04/2018,8.8,3.2,5.9,5.4,0.2,2.1
06/04/2018,14.3,0.8,7,11.5,-2.8,3.9
07/04/2018,18.8,2.9,10.8,18.3,-0.3,8.8
08/04/2018,18.9,5.2,12.2,17.3,2.7,10.1
09/04/2018,16.6,7.2,11.6,15,4.4,9.4
10/04/2018,14.6,5.7,9.1,13.1,3.7,7.2
11/04/2018,14.6,1.7,8.5,11.7,-0.8,5.5
12/04/2018,14.5,6,10.2,12.4,3.4,7.7
13/04/2018,11.7,5.1,8.6,8.8,2,5.8
14/04/2018,16.2,5.6,10.7,14.8,3.4,8.8
15/04/2018,16.4,4.7,10.9,16.6,2.4,9.5
16/04/2018,13.7,7.8,10.6,11.9,6.6,9.3
17/04/2018,17.4,4.5,11.5,15.4,2.6,10
18/04/2018,19.8,7.9,13.8,16.6,5.1,10.8
19/04/2018,21.3,7.4,14.7,21.7,4.7,13.2
20/04/2018,22.1,8.8,15.5,22.8,7.3,14.8
21/04/2018,22.2,10.1,16.5,22.8,9.1,16
22/04/2018,21.9,13.3,17.4,20.9,11.7,16.1
23/04/2018,17.3,10.4,13.7,15.7,8.6,12.3
24/04/2018,17.1,7.3,12.3,15.2,5.7,10.5
25/04/2018,16.4,8.4,12.6,12.9,6,9.8
26/04/2018,10.9,6.8,9,8.5,3.7,5.8
27/04/2018,18.2,5.6,11.5,17,2.4,9.3
28/04/2018,16.7,8.1,12.2,14.9,6.6,10.7
29/04/2018,21.2,8.1,14.6,19.9,5.7,12.8
30/04/2018,13.7,6.1,9.8,10.1,2.4,5.6
01/05/2018,10.6,4.1,7,7.6,0.8,4.1
02/05/2018,12.8,5.2,8.9,10.7,2,6.3
03/05/2018,11.6,7.3,9.3,9,5.3,6.8
04/05/2018,17,9.7,13.3,14.2,6.6,10.5
05/05/2018,19.1,11,15.2,16.7,8.2,12.6
06/05/2018,21.4,11.1,16,20.2,9.1,14.2
07/05/2018,20.9,9.3,15.3,19.4,6.4,13.1
08/05/2018,20.8,9.5,15.6,20.9,7.6,14.6
09/05/2018,18.9,9,13.9,18.5,7.2,12.8
10/05/2018,12.5,8.5,10.2,10.9,7,8.6
11/05/2018,17.6,6,11.9,16.7,4.4,10.4
12/05/2018,20.7,8.5,14.9,20.8,7.5,14.5
13/05/2018,13.3,8.3,11.4,12.7,6.6,10.2
14/05/2018,11.6,7,9.1,9.9,5.4,7.6
15/05/2018,14.3,8.6,10.9,13.3,7.4,9.9
16/05/2018,12.6,6.6,9.4,11.3,4.7,7.9
17/05/2018,13.8,6.5,10,12.5,4.9,8.8
18/05/2018,16.9,5.1,11.5,16.7,3.6,10.5
19/05/2018,16.1,6.8,11.4,15.5,4.8,10.1
20/05/2018,15.9,7.6,11.7,15.5,5.9,10.2
21/05/2018,19.1,7.7,13.5,20.9,6.4,13.2
22/05/2018,19,10.2,14.3,20.7,9.9,14.4
23/05/2018,17.7,10.2,13.9,18.7,10.1,14.1
24/05/2018,19.4,10.3,14.8,20.1,10,14.9
25/05/2018,20.7,10.4,16.2,20.7,10,16.2
26/05/2018,23.5,11.9,18,24.3,10.8,17.9
27/05/2018,23.9,13.1,18.4,25,12.9,18.5
28/05/2018,22.3,12.4,18,24.6,12.3,18.9
29/05/2018,20.2,13.8,16.7,20.9,13.7,16.9
30/05/2018,22.7,11.7,17.8,22.7,11.8,18
31/05/2018,21.6,12.6,16.8,22.2,13,17.4
01/06/2018,19.3,12.6,15.8,20.4,12,15.6
02/06/2018,20,11.5,15.9,21.8,11.8,16.5
03/06/2018,22.9,12.3,17.8,22.9,11.8,17.5
04/06/2018,23.7,14,18.4,24,13.9,18.8
05/06/2018,22.3,13,17.5,23.8,13.5,18.3
06/06/2018,21.4,13.3,17.3,22.9,13,17.9
07/06/2018,20.4,13.5,16.7,22.1,13.8,17.4
08/06/2018,21.9,12.8,16.8,23.3,13.2,17.7
09/06/2018,22.5,14.7,17.8,24.9,15.4,19.1
10/06/2018,23.7,12.9,18.6,25.4,13.8,19.8
11/06/2018,21.8,15.2,17.7,23.2,16.3,18.7
12/06/2018,18.4,12.6,15.5,18.4,12.8,15.7
13/06/2018,14.1,11,12.3,14,9.1,10.7
14/06/2018,17.7,7.3,12.7,17.3,5.7,11.4
15/06/2018,19.3,10.1,14.9,17.9,8.8,13.7
16/06/2018,20.9,10.1,16.2,20.6,9.2,15.6
17/06/2018,18.8,12.7,15.5,18.3,12.5,15.1
18/06/2018,18.9,11.3,15.2,17.3,11.1,14.4
19/06/2018,22.7,11,17.1,22.5,10.9,17
20/06/2018,26,13.4,20,27.1,12.7,20.4
21/06/2018,23.2,14.6,19.4,22.3,11.1,18.7
22/06/2018,15.4,8.2,12,12.9,5.4,8.9
23/06/2018,17.7,7.4,12.8,15.9,5.3,10.6
24/06/2018,17.5,8.7,13.3,15.8,6.9,11.4
25/06/2018,17.3,9.9,13.8,15.1,8.2,11.9
26/06/2018,20.6,9.8,15.5,19.9,8.1,14.1
27/06/2018,20.4,11.7,16.4,18,10.3,14.4
28/06/2018,18.7,11.6,15.4,16.2,8.9,12.9
29/06/2018,21.3,13.1,17,20,11.7,15.8
30/06/2018,25.3,13.8,20.1,25.5,13.6,20.2
01/07/2018,24.9,14.5,19.8,25,13,18.7
02/07/2018,26.7,12.8,19.9,27.7,10.6,18.9
03/07/2018,22.7,15.2,19.3,24.3,15.5,20.2
04/07/2018,24.3,14.6,19.8,24.7,15.4,20.4
05/07/2018,18.7,14.5,16.6,19.4,14.5,17.1
06/07/2018,19.7,12.9,15.9,19.5,12.8,16
07/07/2018,21,10.2,16.5,21.1,10.1,16.7
08/07/2018,22.2,13.2,18.1,21.7,13.2,17.8
09/07/2018,23.8,13.2,18.7,23.4,11.8,17.5
10/07/2018,18.5,13.3,16,16.6,12.2,14.4
11/07/2018,17.4,10.7,14.1,14.6,9.1,12.1
12/07/2018,20.3,9.1,15.5,19,8.1,14.5
13/07/2018,22.7,12.4,17.9,23.3,11.5,17.6
14/07/2018,24.5,13.7,19.3,24.4,13.4,19.1
15/07/2018,23.6,14.4,18.6,24.6,14.5,19.2
16/07/2018,22.6,11.4,17.6,23.1,11.3,17.9
17/07/2018,23.9,14.7,18.8,23.2,14.8,19
18/07/2018,23.5,14.5,19.1,24.3,15.2,19.2
19/07/2018,25.4,15.1,20.4,25.9,13.7,19.6
20/07/2018,24.9,15.5,20.1,26.1,15,20.1
21/07/2018,19.4,15,16.7,19.1,15.4,17
22/07/2018,20.3,13.2,16.5,19.8,13,16.6
23/07/2018,21.9,13.4,17.7,23.4,13.7,18.5
24/07/2018,25.9,14.7,20.6,26.1,14.8,20.6
25/07/2018,25.8,16.4,21.4,26,16.9,21.7
26/07/2018,26.9,16.5,21.9,26.2,16.1,21.6
27/07/2018,26.6,15.8,21.8,26,15.4,21.7
28/07/2018,23.7,17.1,19.8,24.4,17.9,20.3
29/07/2018,26,15,20.5,27.5,16.1,21.6
30/07/2018,27.7,19.1,23,29,19.5,23.8
31/07/2018,28.7,16.9,23.4,30.3,18.1,24.2
01/08/2018,28.4,18.4,22.3,29,18.6,22.8
02/08/2018,26,16.7,21.3,27.2,18.4,22.5
03/08/2018,28.5,18.8,23.7,28.9,20.3,24.7
04/08/2018,28.2,18.6,23.6,29.9,20.1,25.4
05/08/2018,27,17.5,22.5,27.8,18.2,23.3
06/08/2018,28.5,18.1,23.2,30.8,18.1,24.1
07/08/2018,28.4,19.6,23.7,28.7,20.9,24.6
08/08/2018,26,19.5,22.2,27.4,19.3,23.1
09/08/2018,28.4,16.4,21.2,29.1,16,21.6
10/08/2018,20.2,13.5,16.5,18.1,12.8,15.4
11/08/2018,20.2,13.6,16.7,17.7,12.1,15.1
12/08/2018,25.3,11.5,18.6,25.2,9.8,17.9
13/08/2018,19.8,14.6,17.8,19.8,15,17.5
14/08/2018,19.9,13.2,16.4,18.7,13,16.1
15/08/2018,21.7,13,17.5,21,13.3,17.4
16/08/2018,25.5,13.4,20,26.4,13.3,20.3
17/08/2018,24.5,16.1,20,25.4,17.1,20.7
18/08/2018,21.6,15,17.8,22.7,15.8,18.8
19/08/2018,24.1,15.3,19.6,25.5,15.9,20.6
20/08/2018,25,15.2,20.3,25.8,15.8,20.7
21/08/2018,25.6,16.1,20.8,25.9,16.3,21.3
22/08/2018,27,16,21.1,29.3,16.6,22.5
23/08/2018,25,17.8,20.7,26.4,18.9,22
24/08/2018,19,13.7,16.5,19.1,12.8,16
25/08/2018,13.5,8.6,11.3,12.2,7.3,9.2
26/08/2018,16,5.3,10.8,13.8,3.8,9.2
27/08/2018,19.8,9.4,14.7,18.2,7.2,13
28/08/2018,23.4,12.3,17.6,24.7,12.2,18
29/08/2018,24.7,14.2,18.7,24.5,13.9,18.6
30/08/2018,16.7,12.3,14.4,16.3,11.3,13.7
31/08/2018,13.6,11,12.4,12.8,9.9,11.5
01/09/2018,13.7,10.4,11.9,11.7,9,10.3
02/09/2018,13.6,11,12.1,12.1,9,10.9
03/09/2018,17.1,11.3,13.8,16.4,10.8,13.2
04/09/2018,19.3,8.9,14.4,18.6,8.4,14.2
05/09/2018,21.7,10.6,16.4,22.4,10.4,16.7
06/09/2018,21,14,16.5,20.6,14,16.3
07/09/2018,17.7,12.5,14.7,16.3,12.1,13.9
08/09/2018,19.3,11.9,15.2,18.6,11.6,14.7
09/09/2018,21.9,12.8,16.6,21.9,12.2,16.3
10/09/2018,23,11.1,16.9,22.3,10.4,16.2
11/09/2018,23.8,15.3,19.3,23.2,14.8,18.6
12/09/2018,24.7,16.3,20.2,24.2,16,19.9
13/09/2018,22,14.3,17.9,22.4,14.6,18.3
14/09/2018,18.2,11.7,15,17.9,11.7,14.9
15/09/2018,17.8,12.6,14.7,16.3,11.4,13.8
16/09/2018,21.2,9.8,15.4,21.6,8,14.8
17/09/2018,22.7,13.8,17.7,22.9,14,17.8
18/09/2018,22.9,15.3,18.6,22.7,14.7,18.5
19/09/2018,23.2,15.1,18.9,23.6,15.5,19.3
20/09/2018,23.6,16.1,19.4,23.5,16.3,19.6
21/09/2018,21.8,11.1,16.5,20.5,9.4,15.3
22/09/2018,15.2,7.9,11.5,12.5,6.3,9.5
23/09/2018,21.1,9.4,15.6,18.7,6.2,12.6
24/09/2018,11.5,5.8,8.3,7.7,2.9,5
25/09/2018,11.8,4.6,7.7,7.6,1.1,3.8
26/09/2018,17.5,3.4,10.3,16.1,0.5,7.9
27/09/2018,20.3,8.1,13.8,19.4,6.4,12.6
28/09/2018,18.8,10.8,14.7,18.1,8.6,13.1
29/09/2018,14.9,7.9,11.2,11.6,4.2,7.9
30/09/2018,18.6,7.1,12.4,17.5,5,10.9
01/10/2018,11.8,4.8,8.3,11.1,1.9,5.9
02/10/2018,9.4,3.1,6.1,5.3,0.6,2.9
03/10/2018,12.5,7.1,9.4,10.7,3.9,7.3
04/10/2018,16.7,7,11.1,14.2,5.1,9.2
05/10/2018,19.4,7.2,12.6,18.9,5.4,11.5
06/10/2018,19.4,11.4,14.7,17.6,10,13.4
07/10/2018,17.3,10,13.5,16.3,8.4,12.4
08/10/2018,18,9.1,13,16.6,7.6,11.9
09/10/2018,18.1,8,12.5,17.5,7,11.8
10/10/2018,19.4,8.5,13.3,18.6,7.3,12.3
11/10/2018,17,9.5,13.1,16.8,8.2,12.3
12/10/2018,20.2,11,15.4,19.4,9.9,14.6
13/10/2018,19.9,10.4,14.4,20.3,9.5,14.1
14/10/2018,18.6,8.8,13.6,16.8,7.4,12.6
15/10/2018,18.5,8.2,13.2,16.7,6.6,11.6
16/10/2018,18.4,8,12.4,16.7,6.5,10.9
17/10/2018,18,7.1,11.9,16.2,5.6,10.3
18/10/2018,17.2,9.3,12.5,14.7,7.2,10.4
19/10/2018,16.3,8.4,11.7,14.4,6.7,10
20/10/2018,15.9,5.8,10.2,14.2,4.3,8.8
21/10/2018,13.5,4.9,8.7,10.6,2.7,6.4
22/10/2018,12.6,3.2,7.6,9.2,0,4.4
23/10/2018,11.4,4.3,7.7,7.9,2.5,5
24/10/2018,9.2,6.2,8,7.9,2.8,5.4
25/10/2018,13.6,7,9.8,11.6,5.6,8.4
26/10/2018,13.1,4.8,8.1,9.4,3.4,5.7
27/10/2018,6.9,1.2,4.5,4.3,-2.9,1.6
28/10/2018,1.9,0.7,1.3,-2.5,-3.8,-3.1
29/10/2018,6.4,0.7,2.6,2.9,-3.1,-0.7
30/10/2018,6.9,1.1,3,4.6,-4.2,-1.3
31/10/2018,10.3,0.1,4.8,7.4,-3.7,1.5
01/11/2018,9.5,4.2,6.2,7.9,2,3.9
02/11/2018,9.3,3.6,6.3,7.6,1.3,4.3
03/11/2018,10.2,5.6,7.4,7.5,2.7,4.9
04/11/2018,12.9,4.7,7.9,11.7,2.4,6.1
05/11/2018,14.6,5.4,8.8,13.3,3.4,7.1
06/11/2018,14.9,4.2,8.7,13.7,1.4,6.5
07/11/2018,12.6,4.4,8.4,11.1,2.1,6.6
08/11/2018,10.5,6.3,8.2,7.8,4.6,6.1
09/11/2018,12,5.7,7.9,10.7,3.6,6.2
10/11/2018,12,3.7,7.6,10.4,0.9,5.6
11/11/2018,11.7,4.8,7.9,10.2,2.3,5.8
12/11/2018,13.2,4.1,8.3,12.2,0.9,6.2
13/11/2018,9.7,3.3,7.4,8.1,1.4,5.1
14/11/2018,10.5,1.6,4.9,8.9,-0.9,2.7
15/11/2018,9.9,3.3,5.5,8.1,0.7,3.3
16/11/2018,8,1.3,4.1,4.7,-2.7,1
17/11/2018,6.2,0.2,2.1,1.9,-4.2,-2.2
18/11/2018,4.2,-1.2,0.7,0,-5.8,-3.7
19/11/2018,0.3,-2.1,-1.1,-4.6,-7.4,-6.2
20/11/2018,3.8,-3,-0.7,1.1,-7.3,-4.5
21/11/2018,5,-2.3,0.3,2.8,-5.8,-2.6
22/11/2018,6.1,-3.1,0.7,4.1,-6.2,-1.9
23/11/2018,5.4,-1.2,1.4,2.8,-4.3,-1.5
24/11/2018,7.1,1.1,3.4,4.1,-1.9,0.5
25/11/2018,5.8,-1.3,1.6,3.3,-4.5,-1.3
26/11/2018,2.9,0.6,1.3,-0.3,-2.5,-1.5
27/11/2018,2,-0.5,0.5,-1,-3.2,-2.3
28/11/2018,3,-2.3,0,-0.2,-5.6,-3.1
29/11/2018,7.5,-0.6,2.7,4.5,-4.2,-0.5
30/11/2018,4.2,0.7,2.7,1.7,-2.6,-0.2
01/12/2018,5.7,1.7,3.2,2,-1.5,0.2
02/12/2018,7.7,1.4,5.2,4.2,-2.1,1.2
03/12/2018,9,7.4,8.1,4.6,3,4
04/12/2018,6.8,3.9,5.4,3.2,0.9,2.3
05/12/2018,6.8,2,4,4.5,-0.4,1.7
06/12/2018,7.9,4.3,6,4.8,1.8,3.3
07/12/2018,8.5,5.7,7.4,5,-0.3,3.8
08/12/2018,4.2,1,2.4,-0.8,-4.2,-3.1
09/12/2018,5,2.3,3.5,-1.1,-2.9,-2
10/12/2018,2.4,-0.1,1,-2.1,-4.6,-3.5
11/12/2018,0.5,-3.4,-1.3,-3.6,-6.5,-5
12/12/2018,0.4,-4.1,-2.3,-4,-7.1,-6
13/12/2018,-1,-3.4,-2.5,-6.1,-8.1,-7.3
14/12/2018,-1.1,-3.8,-3,-5.2,-8.1,-7.2
15/12/2018,-0.7,-4.7,-3.4,-4.5,-8.7,-7.4
16/12/2018,1.7,-4,-1.3,-1.7,-8.1,-5
17/12/2018,1.9,-4.2,-1,-1.5,-7.6,-4.2
18/12/2018,1.8,-4,-1.6,-1.6,-7.4,-5.1
19/12/2018,2.8,-3.5,0.1,-0.3,-7.6,-3.4
20/12/2018,3.8,-1.4,1,-0.1,-5.3,-3
21/12/2018,6.5,0.8,3.9,1.7,-3.4,-1.3
22/12/2018,7.1,4.9,6.1,2.7,0.5,1.5
23/12/2018,7.1,4.5,5.5,2.6,0.6,1.6
24/12/2018,7.1,0.4,4.2,3,-2.2,0.5
25/12/2018,2.1,-1.6,-0.2,-1.1,-4.9,-3.2
26/12/2018,4.3,-2.2,-0.4,1,-5.6,-3.6
27/12/2018,5.3,-1.9,0.4,2.2,-5.6,-2.9
28/12/2018,3.7,-3,0.1,0.8,-6.3,-3.1
29/12/2018,2.3,-3.1,-1.2,-0.5,-6.6,-4.4
30/12/2018,1.4,-1.4,-0.1,-1.7,-5.2,-3.6
31/12/2018,2.4,-0.2,1.3,0.4,-3,-1.2
01/01/2019,3.6,0.5,1.9,0.4,-2.5,-1
02/01/2019,1.5,-3.1,-1.1,-2.3,-7.1,-5.8
03/01/2019,-1.7,-4.9,-3.4,-5.7,-8.2,-7.1
04/01/2019,-0.4,-3.4,-2.5,-3.6,-6.9,-5.9
05/01/2019,-0.8,-2.9,-1.8,-4.9,-6.5,-5.8
06/01/2019,0.3,-1.1,-0.5,-3.4,-4.9,-4.2
07/01/2019,0.5,-1.7,-0.9,-2.8,-5.3,-4
08/01/2019,0.7,-1.4,-0.5,-4.2,-6.4,-5.4
09/01/2019,-1.2,-4.1,-2.7,-6.1,-8.7,-7.5
10/01/2019,-2.4,-5,-3.9,-6.8,-8.6,-7.9
11/01/2019,-2.7,-6.7,-4.5,-6.9,-9.8,-8.2
12/01/2019,0.3,-3.4,-1.4,-4.4,-7.4,-5.8
13/01/2019,3.2,-0.4,1.1,-2.3,-5.5,-4
14/01/2019,2.8,-1.5,0.7,-2.6,-5.8,-4.1
15/01/2019,1,-4.1,-1.7,-3.1,-7.8,-5.5
16/01/2019,3,-3.3,-0.7,-0.6,-6.7,-4.4
17/01/2019,2.8,-1.9,0.6,-1.9,-6.8,-4.5
18/01/2019,-1.5,-5.9,-3.5,-5.2,-10.3,-7.4
19/01/2019,-2.4,-8.2,-6,-5.9,-12.4,-9.8
20/01/2019,-0.4,-6.3,-4.3,-3.3,-9.9,-7.7
21/01/2019,-0.2,-6.5,-4,-3.6,-10.1,-7.4
22/01/2019,-1.2,-5.4,-4.1,-5,-9.1,-7.6
23/01/2019,-1.7,-7.7,-5.4,-5.1,-11.7,-9.1
24/01/2019,-4.1,-7.6,-5.9,-8.4,-11.4,-9.8
25/01/2019,-3.2,-9.4,-6.6,-7.5,-13.5,-10.8
26/01/2019,1.4,-5.7,-1.3,-2.8,-10.4,-5.8
27/01/2019,3.5,-0.9,1,-1.2,-6.3,-3.8
28/01/2019,-1.4,-3.1,-2.2,-6.8,-8.9,-7.7
29/01/2019,-0.8,-6.7,-3.4,-5.1,-11.4,-7.4
30/01/2019,-0.9,-7,-3.4,-7.6,-11.5,-8.8
31/01/2019,-1.4,-6.2,-3.8,-5.2,-10.5,-8
01/02/2019,1.4,-2.5,-0.5,-1.7,-6.9,-4.1
02/02/2019,4.4,-1.7,0.4,1.5,-4.6,-2.6
03/02/2019,0.6,-3.5,-1,-2.8,-7.1,-5.1
04/02/2019,0.1,-6.3,-3.1,-3.8,-10.4,-6.6
05/02/2019,2.1,-5.1,-2.2,-0.9,-8.2,-5.5
06/02/2019,4.3,-5.4,-1.6,0.7,-8.7,-5.1
07/02/2019,2.1,-4.2,-0.8,-1.7,-8.1,-4.9
08/02/2019,3.8,-2.6,0.2,0.1,-6.4,-3.6
09/02/2019,5.2,-0.9,2.8,0.6,-5.5,-2
10/02/2019,7,0.1,2.9,1.6,-6.3,-2.1
11/02/2019,0.7,-2.3,-0.9,-3.6,-7.1,-5.6
12/02/2019,1.3,-3.9,-1.4,-2.7,-7.3,-5.1
13/02/2019,3.9,-5.4,-1.2,0.9,-9,-4.6
14/02/2019,8.6,-1.4,1.9,5.8,-5,-1.2
15/02/2019,6.1,-2.4,1.5,3.4,-6.4,-1.7
16/02/2019,10.9,-0.7,4.9,7.8,-4.3,1.6
17/02/2019,11,2,6,7.8,-1.9,2.5
18/02/2019,9.9,3.1,6.1,6.9,-0.4,2.7
19/02/2019,6.6,-0.9,2.6,3.7,-5.1,-0.8
20/02/2019,6.7,-1.3,2.6,4.2,-3.9,0.2
21/02/2019,7.9,2.3,4.4,4.9,-0.9,1.6
22/02/2019,6.8,2.1,4,4.3,-1.2,1.3
23/02/2019,6.8,0.5,3,1.8,-4.7,-1.4
24/02/2019,8.3,-3.1,2.1,4.9,-8,-2.3
25/02/2019,10.2,-0.5,3.5,6.7,-4.8,-0.3
26/02/2019,10.6,-0.6,4.2,8.1,-4.1,1.1
27/02/2019,13.5,-0.1,6.4,11.3,-3.3,3.6
28/02/2019,11.9,1.2,6.8,7.7,-3.1,2.9
01/03/2019,5.2,2.6,3.7,1.9,-1,-0.1
02/03/2019,5.9,0.7,3.3,2.3,-2.3,-0.1
03/03/2019,10.6,2.3,6,5.8,-1.9,1.8
04/03/2019,7.1,1.4,4.7,2.4,-4.1,-0.7
05/03/2019,6.2,0.1,2.7,0.7,-5.2,-2.3
06/03/2019,11.7,-0.4,5.4,8.5,-4.4,2
07/03/2019,7.3,1.7,4.4,2.4,-4,-0.1
08/03/2019,6,1.7,3.7,1.7,-2.8,-0.8
09/03/2019,6.5,2.6,4.6,1.8,-2.3,-0.4
10/03/2019,8,3.1,6.5,3,-2.6,1.5
11/03/2019,2.4,-2.2,0.3,-2.9,-7,-5
12/03/2019,6.3,-4.1,0.9,1.8,-8.1,-3.4
13/03/2019,5.8,-0.2,2,-0.1,-5.3,-3.4
14/03/2019,1.5,-0.9,0.4,-3.8,-6.6,-5.2
15/03/2019,5.9,1.8,4.2,1,-2.8,-0.4
16/03/2019,10.9,5,7.2,6.5,0.3,2.6
17/03/2019,11.5,0.7,6.3,6.4,-3.8,1.5
18/03/2019,4.4,-1.6,0.9,0,-5.5,-3.1
19/03/2019,5.3,-3.4,0.9,1.5,-6.2,-2.4
20/03/2019,7.1,-2.6,1.8,3.1,-6.3,-2
21/03/2019,10.7,-0.5,4.4,6.8,-4.8,0.2
22/03/2019,13.8,-0.5,6.5,11.7,-3.8,3.8
23/03/2019,14.2,4.9,9.2,12.5,2.1,6.8
24/03/2019,14,1.2,7.4,11.9,-1.4,4.9
25/03/2019,5.8,0.8,3.8,2.7,-3.4,-0.1
26/03/2019,6,-0.4,2.1,2.1,-4.3,-1.7
27/03/2019,6.6,-1.7,2.3,2.1,-5.4,-1.6
28/03/2019,10.3,-0.2,4.8,5.4,-4.1,0.5
29/03/2019,13,2.6,7.3,11.1,-1.2,4.4
30/03/2019,14.7,4.5,9,13.5,2.2,6.9
31/03/2019,14.5,2.5,8.8,11.8,-0.4,5.9
01/04/2019,14.4,3.8,9.1,12.1,0.5,6.1
02/04/2019,15.6,6.2,10.3,12.1,3.7,7.4
03/04/2019,8.8,0.8,5.9,6.2,-1.7,3.2
