time,temperature_2m_max (Â°C),temperature_2m_min (Â°C),temperature_2m_mean (Â°C),apparent_temperature_max (Â°C),apparent_temperature_min (Â°C),apparent_temperature_mean (Â°C)
02/03/2022,6.7,-3.4,0.8,3.5,-7.1,-2.5
03/03/2022,8.1,-3,1.5,4.7,-6.7,-2
04/03/2022,5.7,-3.7,0.4,1.8,-7.8,-3.6
05/03/2022,5,-4.4,-0.3,0.2,-8.5,-4.6
06/03/2022,3,-4.6,-0.9,-1.8,-8.6,-5.2
07/03/2022,2.2,-4,-1.1,-2.9,-8.6,-5.9
08/03/2022,6.6,-2.5,0.8,1.8,-7.6,-4
09/03/2022,9.3,-4,1.8,6.5,-7.9,-1.8
10/03/2022,10.9,-3.4,2.8,6.9,-7.2,-1
11/03/2022,11.3,-3.6,3.2,7.9,-7.7,-0.6
12/03/2022,11.9,-0.9,4.9,8.8,-4.6,1.7
13/03/2022,13.2,-2.3,5.2,10.1,-6,1.9
14/03/2022,11.6,3.7,7.1,8.5,0.4,3.8
15/03/2022,11.6,2,6.8,9.5,-0.8,4.3
16/03/2022,13.5,5.7,8.4,11.1,3.5,6.2
17/03/2022,10.3,2.2,6.5,8.5,-0.5,4
18/03/2022,11.1,4.6,7,6.2,1.1,3
19/03/2022,9.7,2,5.4,5.1,-2.2,0.9
20/03/2022,15.1,0.7,7.4,12.6,-3,3.8
21/03/2022,14.5,0.5,7.4,12.2,-2.8,4.4
22/03/2022,14.2,-1,7,12.2,-4.2,4.2
23/03/2022,14.5,-0.5,7.2,11.8,-3.6,4.4
24/03/2022,15.2,2,8.7,12.8,-1.1,6
25/03/2022,15,5.2,9.8,12.5,2.6,7
26/03/2022,15,1.9,7.9,11.7,-1.6,4.7
27/03/2022,16.4,2.4,9.2,13.9,-1.3,6.1
28/03/2022,17.8,0.4,9.6,16,-3,7.1
29/03/2022,14,3.3,9,11.4,0.1,6.4
30/03/2022,9.5,5.8,7.8,7.4,3.2,5.7
31/03/2022,8.5,4.3,6.1,6.5,1.3,3.8
01/04/2022,3.5,-0.9,1.7,0.1,-5.6,-2.4
02/04/2022,-0.2,-1.9,-1.1,-4.8,-7.3,-6
03/04/2022,2.1,-4.1,-0.8,-1.9,-8.2,-4.7
04/04/2022,4.9,-3.9,0.7,-0.1,-8.2,-4
05/04/2022,7,1.9,4.3,3.5,-3.9,-0.2
06/04/2022,11.9,6.4,8.6,8.1,3.6,5.5
07/04/2022,11.7,6.9,8.9,6.2,1.8,3.6
08/04/2022,10.2,4.3,7.1,6.7,-0.3,3
09/04/2022,7.3,0.2,3.5,3.8,-4.6,-0.8
10/04/2022,8.1,-0.4,3.7,5.7,-4.1,0.2
11/04/2022,14.5,-0.9,6.6,11.9,-4.5,3.6
12/04/2022,20.3,1.6,11.1,18.6,-1.8,8.7
13/04/2022,20.7,7.6,14.3,20.4,5.6,13.1
14/04/2022,17.6,6.9,12.9,17,4.8,11.8
15/04/2022,16.6,7.1,12,15.1,5.3,10.3
16/04/2022,11.4,5.5,8.3,8.1,2,4.9
17/04/2022,12.4,1.1,7.1,9.2,-2.7,3.3
18/04/2022,13.6,0.5,7.6,11.7,-3.1,4.6
19/04/2022,14.5,1.5,9,12.6,-1.3,6.2
20/04/2022,12.3,1.5,7.6,9.2,-2.2,4.1
21/04/2022,13.5,1.1,7.9,11.1,-2,4.8
22/04/2022,15.7,3.1,9.8,13.8,0.5,7.3
23/04/2022,15.4,5.4,10.7,12.7,2.7,7.8
24/04/2022,9.7,7.2,8.1,6.8,3.7,5.3
25/04/2022,14.4,5.6,9.6,14.3,3.9,8.2
26/04/2022,12,5.6,8.7,9.6,3.3,6.6
27/04/2022,12.8,5.6,8.9,9.9,3.4,6.4
28/04/2022,16.3,3,10.3,14.3,0,7.8
29/04/2022,17.4,6,11.8,16,3.3,9.7
30/04/2022,12.7,7.8,9.9,11.8,5.9,8
01/05/2022,13,6.8,9.5,11.1,5,7.8
02/05/2022,15.4,5.9,11.2,13.7,4.3,9.6
03/05/2022,17.3,7.4,12.4,17.8,5.8,11.3
04/05/2022,15.9,6.1,11.8,15.5,4.2,10.9
05/05/2022,14.1,6.4,10.5,12.6,4.1,9.1
06/05/2022,15.7,8.2,11.9,13.5,6.5,10
07/05/2022,17.8,7.5,13.3,16,6,11.7
08/05/2022,18.3,9,14.1,16.1,7.6,12.5
09/05/2022,19.7,7.7,14.2,18.9,5.8,13.1
10/05/2022,21.5,7.5,15.4,21.1,5.8,14.9
11/05/2022,24.4,12.3,18.5,23.1,10.7,17.2
12/05/2022,21.5,15.3,18.1,20.9,13.2,16.7
13/05/2022,18.7,11.9,15.4,17.2,10.4,14.6
14/05/2022,20.3,6.9,14.4,20.8,4.9,13.5
15/05/2022,23.3,9.5,17.2,23.4,7.9,16.2
16/05/2022,23.1,13,16.9,23.2,11.5,16.2
17/05/2022,21.4,9.4,16.4,21.6,8.5,16
18/05/2022,24.7,10.3,18.5,24.7,9.2,17.9
19/05/2022,25.7,11.3,19.5,28.1,10,19.4
20/05/2022,28.7,15.2,21.7,29.2,14.6,21.7
21/05/2022,20.3,12.9,16.7,18.8,10.7,15.2
22/05/2022,22.6,9.1,16.7,23.2,7.7,16
23/05/2022,23.3,13.5,17.4,24.1,12.1,17.1
24/05/2022,17.2,13.1,15.2,15.7,11.5,13.5
25/05/2022,17.9,10.5,14.3,16,9.1,12.6
26/05/2022,17.7,9.7,14,15,7.6,11.9
27/05/2022,17.2,11.1,13.9,14.1,8.9,11.4
28/05/2022,14.9,8.7,12.1,11.3,6.2,9.3
29/05/2022,12.9,6.3,9.6,11.4,3.1,7
30/05/2022,15.8,5.1,10.7,14.3,2.6,8.6
31/05/2022,20.5,6.3,13.8,18.3,3.4,11.2
01/06/2022,19.8,8.8,14.7,18.8,7.3,13.3
02/06/2022,20.8,9,15.6,20.7,7.1,14.3
03/06/2022,24.1,10.6,17.3,25.7,9.8,17.7
04/06/2022,23.4,11.9,18.3,24.9,11.4,19.2
05/06/2022,24.5,15.6,19,25.6,15.9,19.1
06/06/2022,19.7,13,16.8,18.7,12.6,16
07/06/2022,20.1,13.5,15.8,19.5,13.2,15.6
08/06/2022,20.7,11.5,15,19.5,10,13.9
09/06/2022,16.6,11.5,14,15.6,9.8,12.7
10/06/2022,20.4,9.2,15.6,20.2,7.8,15
11/06/2022,24.3,10.5,18.4,25.2,9.3,18.3
12/06/2022,25.7,12.5,19.9,27.9,12.1,20.1
13/06/2022,20.7,14.7,17.6,19.2,13.1,16.2
14/06/2022,23.6,11.1,17.6,23.3,9.2,16.6
15/06/2022,27.6,11,20.4,28.4,9.8,20.2
16/06/2022,26,14.1,21.2,25.8,13.2,20.3
17/06/2022,26.5,13.8,20.3,26.4,12.3,19.6
18/06/2022,32.5,13.9,24.2,33.5,13,23.9
19/06/2022,32.6,20.2,26.9,32.5,19.1,26.6
20/06/2022,26.4,16.5,21,26,15.3,20.2
21/06/2022,27.1,11.8,19.3,28.6,10.5,19.3
22/06/2022,24.3,17,20.7,25.9,18.3,22
23/06/2022,27.6,15.7,21.9,28.8,16.7,23
24/06/2022,24,15.6,19.6,25,15.1,19.9
25/06/2022,24.7,14.8,19.5,23.5,13.9,19.2
26/06/2022,26.5,15.8,21.4,27.2,15.8,21.8
27/06/2022,22.1,16.1,19.4,21.8,16,19.3
28/06/2022,23.6,12.8,18.6,21.9,12.1,17.9
29/06/2022,23.8,16.1,20.2,25.8,16.2,21.1
30/06/2022,28.9,15.1,22.3,30.6,15.4,23.2
01/07/2022,18.7,12.2,14.8,17.7,11,14.1
02/07/2022,23.8,11.9,18,23.5,11,17.3
03/07/2022,26.7,13.4,20.7,27.5,12.3,20.4
04/07/2022,24.3,14.4,19.8,24.5,13.9,19.8
05/07/2022,24,13.4,19.4,23.6,13.1,18.8
06/07/2022,21.3,12.6,17.5,20.6,11.4,16
07/07/2022,18.2,11.2,15.6,15.9,9.7,13.5
08/07/2022,20.4,12.1,16.1,19.6,10.2,14.6
09/07/2022,22.7,13,18.2,22.1,11.7,17.3
10/07/2022,20.5,14,16.9,18.3,12.6,15.1
11/07/2022,21.8,12.2,17.2,20.4,11.5,16.3
12/07/2022,24.6,13.8,19.2,24.5,13.7,18.9
13/07/2022,28.9,13.2,21.8,29.1,12,21.3
14/07/2022,30.8,15.4,23.6,29.5,14.2,22.1
15/07/2022,24.1,14.1,19.9,23.3,13.1,18.2
16/07/2022,24.2,12.8,19,22.9,11.3,17.4
17/07/2022,27,13.1,20.4,25.9,11.3,18.9
18/07/2022,31.1,15.7,24,31.1,14.3,22.9
19/07/2022,33.5,16.8,26,32,15.6,24.4
20/07/2022,31,17.8,25.3,32.4,17.3,25.6
21/07/2022,25.5,17.9,21.6,24.8,19.1,22
22/07/2022,30.4,16.2,23.3,32.1,16.4,24.2
23/07/2022,25.8,20.2,22.6,27.6,20.4,23.1
24/07/2022,29,15.9,23,30.4,16.3,24
25/07/2022,31.5,17.4,24.6,31.8,17.3,24.3
26/07/2022,23.4,18.1,20.9,21.7,17.1,19.6
27/07/2022,21.7,14.7,18.5,20.7,13.7,17.3
28/07/2022,27,15.5,21.4,25.6,14,20.3
29/07/2022,25,15.9,20.8,25.7,16.6,21
30/07/2022,25.3,14.7,20.6,24.2,14.2,19.5
31/07/2022,27,14.6,21.5,26.4,14.2,20.7
01/08/2022,25.7,17.2,21.2,27.5,17.2,21.5
02/08/2022,26.5,15.7,21.2,26.3,16.7,22.1
03/08/2022,31.2,17.6,25,32.7,18,25.6
04/08/2022,33,18,26.6,34.5,18.2,27.1
05/08/2022,30,19,23.7,31.6,18.4,23.9
06/08/2022,23.4,15.7,19.4,22,13.9,17.9
07/08/2022,24.8,13.6,19.7,23,11.7,17.7
08/08/2022,26.4,15.4,21,25.4,13.6,19.5
09/08/2022,27.3,15,21.6,25.4,14.2,20
10/08/2022,27.1,15.1,21.9,24.5,13.8,19.5
11/08/2022,27.4,15.2,22,25.4,13.9,19.9
12/08/2022,27,14,21.1,24.7,12.5,18.7
13/08/2022,27.6,14.1,21.3,25.8,12.9,19.6
14/08/2022,29.6,15,22.9,28.3,14,21.5
15/08/2022,25.7,18.3,21.8,25,16.8,20.6
16/08/2022,27.2,16.6,21.7,26.8,16.9,21.7
17/08/2022,27.3,15.5,22,26.8,15.4,22
18/08/2022,24.3,17.4,20.4,25.1,18.8,21.5
19/08/2022,21.9,17.3,18.8,22.4,17.7,19.4
20/08/2022,22.7,16.1,18.9,21.3,15.9,18.6
21/08/2022,24.2,11.6,18.6,25,10.5,18
22/08/2022,25.1,13.2,19.8,24.9,12.7,19.1
23/08/2022,26.6,12.9,20.3,26.3,12.4,19.7
24/08/2022,27.3,14.4,21.3,26.3,14,20.5
25/08/2022,28.2,15.7,22.2,28,16,22.2
26/08/2022,26.8,17.2,21.1,27.8,18.3,22.2
27/08/2022,19.3,17,18,20.8,17.9,19.3
28/08/2022,22.4,15.2,18.6,22.9,16.1,19.4
29/08/2022,24.1,13.6,19.2,24.3,13.2,19.3
30/08/2022,25.2,15,20.4,25,14.9,20.2
31/08/2022,21.3,16,18.4,21.7,15.9,18.3
01/09/2022,20.9,12.5,16.8,19.3,12.1,15.9
02/09/2022,22.2,11,17,21.1,9.5,15.4
03/09/2022,22.7,13.7,17.7,23.4,13.1,17.7
04/09/2022,23.6,13.1,18.2,24,12.9,18.4
05/09/2022,26,12.2,19.6,26.6,11.8,19.8
06/09/2022,25,16,20,26.6,16,20.7
07/09/2022,25.9,16.1,20.4,26.5,15.1,20.4
08/09/2022,19.8,15,16.9,18.5,13.2,16.1
09/09/2022,19.4,13.7,16.4,16.7,12.7,14.6
10/09/2022,16.6,12.8,14.5,14.8,11,12.7
11/09/2022,17.9,12.2,14.6,18.2,10.2,13.8
12/09/2022,22.4,9.1,15.6,22.2,7.9,15.1
13/09/2022,24.8,11,17.8,24.8,9.8,17.6
14/09/2022,23.1,16.2,19.1,23.4,15,19.4
15/09/2022,17.4,13.5,15.7,17.2,12.8,15.1
16/09/2022,13.1,9.4,11.8,12.3,6.6,10.4
17/09/2022,12.7,6.2,9,9.3,2.8,5.8
18/09/2022,12.2,7.3,9.4,8.5,3.6,5.7
19/09/2022,12.5,6.8,9.5,9.8,3.7,6.7
20/09/2022,13.1,5.5,9.4,10,3.3,7
21/09/2022,14,5.5,10,10.6,3.3,7.6
22/09/2022,15.5,4.1,9.4,12.8,1.2,6.9
23/09/2022,17.7,3.2,10.7,15.8,0.4,8.9
24/09/2022,15.6,9.4,11.9,15.7,8.5,11.5
25/09/2022,14.7,7.8,10.6,13.9,6.3,9.4
26/09/2022,14,8.2,10.8,10.6,6.2,8.2
27/09/2022,10.8,7.1,8.8,7.2,3.2,5.2
28/09/2022,11.6,7.7,9.3,8.7,4.5,6.4
29/09/2022,12.7,6,8.9,10.8,3.9,7.2
30/09/2022,13.6,3.7,8.6,12.2,1.6,7
01/10/2022,13.6,6.7,10,10.6,4.1,6.6
02/10/2022,15.8,10.7,12.6,15.2,8.8,11.4
03/10/2022,14,8.1,10.7,12.7,6.6,9.4
04/10/2022,18.3,4.3,10.8,17.3,2,9.3
05/10/2022,21.8,6.6,13.9,20.1,4.1,12.1
06/10/2022,16.5,13,14.5,15.5,11.7,13.3
07/10/2022,18.5,8.7,13.9,18.7,7.7,13.6
08/10/2022,15.4,9.5,12.9,13.5,8,11.6
09/10/2022,16,4.6,10.2,13.4,2.2,8
10/10/2022,19,8,12.9,18.5,5.8,11.6
11/10/2022,14.2,11,12.8,13.3,10.4,12.3
12/10/2022,16.7,7.6,12.3,16.5,6.2,11.7
13/10/2022,16.6,7.8,12,15.8,6.1,10.8
14/10/2022,15.3,10.7,12.7,14.5,9.8,11.6
15/10/2022,17.7,13.2,14.9,16,11.5,13.3
16/10/2022,21.1,12,16.1,21.7,11,15.8
17/10/2022,22.9,10.1,15.9,22.6,8.6,15.4
18/10/2022,19.1,12.6,15.3,18.8,11.3,14.7
19/10/2022,17.1,11.8,14.1,15.8,10.4,13.6
20/10/2022,18.3,10.2,13.7,18.1,8.2,12.8
21/10/2022,18.9,12.4,15.2,17.7,11.1,14.3
22/10/2022,18.4,11.6,14.4,17.7,10,13.3
23/10/2022,21.4,8.2,14.7,21,6.2,13.2
24/10/2022,18.6,13.2,15.6,15.4,11.2,13.6
25/10/2022,17.2,9.4,12.6,16.3,7,10.9
26/10/2022,18.6,10.1,13.8,18.5,8.9,12.9
27/10/2022,21,7.5,13.4,21.2,5.6,12.5
28/10/2022,22.9,12.5,16.8,22.4,10.4,15.3
29/10/2022,23.5,11,16.3,23.8,9.2,15.3
30/10/2022,23.2,9.9,15.5,23.8,8.2,15.1
31/10/2022,18.3,9,13.7,19,7.6,13.3
01/11/2022,15.7,9.5,13.1,14.7,7.7,11.6
02/11/2022,13.6,6,9.9,11.6,4.1,7.6
03/11/2022,14.1,4.2,8.7,12.1,1.4,6.4
04/11/2022,10.7,6.8,8.7,9.1,4.9,6.4
05/11/2022,8.4,2.8,6.5,6.5,0.1,4.3
06/11/2022,10.1,0.7,5.4,7.1,-2.6,2.3
07/11/2022,14.1,7.9,10.1,11.4,4.7,7.4
08/11/2022,16.7,5.1,10,13.9,2,7.2
09/11/2022,15,9.8,11.4,13.2,6.5,9.1
10/11/2022,12.7,4.4,9.1,11,2.1,7.2
11/11/2022,14,1.9,6.6,13,-1.1,4.6
12/11/2022,12.3,1.9,5.9,10.9,-0.8,3.8
13/11/2022,11.2,1.9,5.5,9.3,-0.9,3.2
14/11/2022,11,0.6,5.9,7.1,-2.8,2.5
15/11/2022,12.1,5.2,8.5,10.2,2.1,5.9
16/11/2022,11.7,7,9.1,9.5,4.2,6.8
17/11/2022,12.1,7.2,9.2,9,3.8,5.9
18/11/2022,8.2,5.1,6.6,6.3,2.3,3.8
19/11/2022,7.3,4.6,5.5,4,1.6,2.7
20/11/2022,6.1,3.6,4.7,2.2,-1.7,0.8
21/11/2022,7.5,3.5,4.8,4.9,-1.4,0.9
22/11/2022,6.8,4.4,5.3,2.6,1,1.8
23/11/2022,8.4,1.6,4.8,4.5,-2,1.1
24/11/2022,8.1,3,5.9,4.5,0,2.5
25/11/2022,9.1,0.5,4.3,6.5,-2.8,1.3
26/11/2022,7.5,0.8,4.3,5.1,-2.1,1.7
27/11/2022,7,-2,2,3.9,-5.6,-1.4
28/11/2022,7.9,3.8,5.6,5.8,0.2,2.7
29/11/2022,6.1,5.1,5.7,4.3,2.9,3.7
30/11/2022,5.3,3.7,4.7,3.1,0.6,2.2
01/12/2022,3.8,1.3,2.6,0.6,-2.1,-0.7
02/12/2022,3,1.5,2.2,0.5,-1.3,-0.6
03/12/2022,2.3,0.2,1.2,-1.1,-3.5,-2.1
04/12/2022,3,-0.1,1.2,0.6,-3.3,-1.7
05/12/2022,5.5,-2.9,1,2.6,-6.4,-2
06/12/2022,3.3,-0.7,1.4,0,-4,-1.5
07/12/2022,3,0.1,1.4,-0.5,-3.2,-1.7
08/12/2022,2.3,-2.3,0.1,-0.7,-5.7,-3
09/12/2022,1.9,-2.8,-0.8,-1.3,-6.5,-4
10/12/2022,0.2,-2.5,-1,-3.4,-6,-4.5
11/12/2022,-0.5,-4.2,-2.8,-4.4,-7.8,-6.4
12/12/2022,-0.9,-6.9,-4.2,-4.2,-10.9,-7.8
13/12/2022,-1.8,-7.8,-5.2,-6.6,-12.1,-9.7
14/12/2022,2.4,-3.9,-1.4,-0.7,-8.6,-5
15/12/2022,-0.4,-4.2,-2.6,-4,-7.7,-6.1
16/12/2022,-2,-5,-3.5,-6.3,-9.3,-7.5
17/12/2022,-3,-10.1,-6.7,-6.3,-15,-10.6
18/12/2022,-0.9,-13.6,-7.3,-4.9,-18.2,-11.7
19/12/2022,5.1,-2.2,2.6,1.6,-6.9,-1.5
20/12/2022,8.2,2,4.6,4.9,-2,1
21/12/2022,8.9,6.5,8,6.2,3.2,4.8
22/12/2022,8.9,6.6,8.2,4.8,2.8,4
23/12/2022,11.3,7.6,9.5,7.7,3.2,6.4
24/12/2022,10.1,6.4,8.3,7.2,3.8,5.4
25/12/2022,12.7,4,8,10.8,0.9,5.3
26/12/2022,10.1,7.3,9.2,6.9,3,5.7
27/12/2022,6.4,1,3.5,3,-2.8,-0.1
28/12/2022,9.2,0.8,5.2,5.2,-3.4,0.9
29/12/2022,11.4,7.6,9.5,6.9,2.6,5
30/12/2022,11,4.1,7,6.5,0.7,3.4
31/12/2022,16.7,11.3,13.4,13.7,6.9,9.8
01/01/2023,15.4,9.9,12.4,13,6.8,9.3
02/01/2023,13.9,8.3,10.5,11.4,4.8,7.3
03/01/2023,9,3,6.2,6.7,0,3.9
04/01/2023,8.9,2.6,6.2,3.9,-1,1.6
05/01/2023,9.1,8.1,8.7,6.8,4.3,5.1
06/01/2023,9.9,6.1,8.1,6.8,3.5,5.5
07/01/2023,10.3,2.8,5.5,7.3,-0.1,2.5
08/01/2023,8.4,4.3,6.1,4.9,0.3,2.4
09/01/2023,5.6,2.3,4.5,1.5,-2.1,0
10/01/2023,4.9,1.8,3.1,0.8,-2.8,-1.1
11/01/2023,9.4,4.1,7.3,5.6,-0.4,3.2
12/01/2023,8.3,4.6,6.4,3,-0.1,1.4
13/01/2023,8.4,4.6,7,3.7,-0.2,2.2
14/01/2023,9.1,4,6.4,4.3,-0.2,1.9
15/01/2023,9.2,2.3,5.7,5.3,-3.2,1
16/01/2023,5.1,1,2.6,-1.1,-4.4,-3.1
17/01/2023,2.7,-2.1,0.7,-1.6,-5.7,-3.2
18/01/2023,0.6,-3.6,-1.1,-3.3,-7.8,-4.9
19/01/2023,0.2,-5.5,-3,-4.4,-10,-7.4
20/01/2023,1.1,-4.6,-2.6,-3,-8.8,-6.5
21/01/2023,-1.3,-5.4,-3.4,-6.7,-9.1,-7.8
22/01/2023,-0.4,-3.3,-2.2,-4.3,-7.4,-6
23/01/2023,0.9,-3.6,-1.2,-4,-7.1,-5.5
24/01/2023,3.6,0.3,1.4,-0.5,-4,-2.5
25/01/2023,2.4,-1,0.5,-0.5,-4.2,-2.5
26/01/2023,-0.2,-2.7,-1.2,-3.1,-6.5,-4.6
27/01/2023,-0.6,-3.7,-2.2,-4.7,-7.5,-6.1
28/01/2023,0.4,-3.6,-1.3,-4,-7.4,-5.2
29/01/2023,1.3,-4.7,-1.7,-2.1,-8.7,-5.2
30/01/2023,1.9,-7,-0.9,-3.4,-12.1,-6.2
31/01/2023,3.2,-1,1.3,-1.9,-5.3,-3.5
01/02/2023,4.7,2.3,3.1,-0.7,-2.9,-2.2
02/02/2023,4.1,2.3,3.3,-0.7,-3.5,-2
03/02/2023,5.7,3.5,4.5,0.2,-1.3,-0.7
04/02/2023,5.4,0.3,4.1,1.8,-3,0.7
05/02/2023,3.7,-1,1,0.6,-4.2,-2.1
06/02/2023,0.6,-1.4,-0.4,-2.9,-5.8,-3.9
07/02/2023,2.4,-4.1,-1.6,-1.9,-8.4,-6
08/02/2023,2.8,-5.6,-2.4,-2.1,-10.2,-6.9
09/02/2023,4.3,-6.3,-1.8,0.3,-10,-5.5
10/02/2023,4.8,-5.3,-1.3,1.3,-9.3,-4.9
11/02/2023,7,-3.4,1,3.4,-7.4,-2.6
12/02/2023,6.7,0.5,3.2,3.7,-3,0.4
13/02/2023,9.4,-1.9,2.5,7.5,-5.3,-0.5
14/02/2023,11.2,-3,2.5,9,-6.6,-0.5
15/02/2023,12.5,-3,2.7,10.8,-6.7,-0.4
16/02/2023,11.8,-1.5,4.2,8.3,-5.6,0.5
17/02/2023,10.5,6.2,8.6,6.4,1.5,4.3
18/02/2023,12,8.1,9.5,6.9,4.2,5.4
19/02/2023,8.6,6.3,7.5,4.9,2.5,3.5
20/02/2023,12.4,4.3,7.6,8.5,0.9,4.2
21/02/2023,14.3,0.4,7.1,12.5,-3,4.5
22/02/2023,12.6,0.1,6.1,10.6,-3.2,3.6
23/02/2023,11.6,4.5,7.6,10.2,2.2,5.8
24/02/2023,8.7,4.6,6.3,6.1,0.7,3.9
25/02/2023,4.2,-1.1,2.1,0.1,-5.6,-2.1
26/02/2023,1.2,-4.1,-1.8,-4.7,-9.1,-7
27/02/2023,1.9,-3.5,-1.4,-4.5,-9.3,-7.4
28/02/2023,3.7,-3.1,-0.7,-1.2,-8.4,-5.7
01/03/2023,5.7,-3.3,0.5,1,-7.5,-3.7
02/03/2023,8.8,-2.4,2.7,6.3,-5.9,-0.4
03/03/2023,6.4,-0.6,2.4,3.2,-3.5,-0.7
04/03/2023,3.8,-3.4,0.2,0.3,-7,-3.1
05/03/2023,3.5,-0.3,1.3,-0.2,-3.4,-1.9
06/03/2023,4.7,-1.5,1.2,0,-5,-2.7
07/03/2023,5.9,0,2.5,-0.3,-4.5,-2.6
08/03/2023,9.8,0.6,4.9,4.6,-4.1,0
09/03/2023,10.3,7.2,8.8,6.7,2.7,4.3
10/03/2023,9.2,1.4,6.9,4.8,-5.4,1.7
11/03/2023,3.3,-1.8,0.5,-1,-6.3,-4
12/03/2023,9.9,-2.8,3.8,5.9,-6.4,0.2
13/03/2023,17.8,6.6,11.7,15.1,2.8,8.3
14/03/2023,11,3.1,7.6,9,-1.6,2.8
15/03/2023,6.3,-0.9,2.3,2.1,-4.7,-1.5
16/03/2023,10.9,-3.7,3.2,7.2,-7.4,-0.3
17/03/2023,17.6,1.2,8.9,15.4,-2.4,6
18/03/2023,16.3,4.8,10.5,14.1,1.6,7.9
19/03/2023,13.6,6.6,9.1,11,4.6,7
20/03/2023,11.1,4.3,7.7,8.4,1.5,5.2
21/03/2023,14,3.9,8.9,12.1,1.2,7
22/03/2023,16.3,4.4,10.5,13.1,1.4,7.7
23/03/2023,15.2,9.8,12.5,12.3,6.5,9.2
24/03/2023,13.2,8.6,11.3,9.6,4.5,7.7
25/03/2023,10.2,5.8,7.8,5.3,0.8,3.1
26/03/2023,11.2,4.7,6.8,6.9,0.7,3.2
27/03/2023,5.6,0.3,3.1,0.8,-4.6,-1.6
28/03/2023,7.9,-3,2.8,4.3,-6.5,-0.8
29/03/2023,14.9,3.1,8.9,11.7,-0.6,5.4
30/03/2023,14.9,9,12,11.9,6.2,8.6
31/03/2023,12.3,7.8,9.5,7.2,3.1,5.3
01/04/2023,8,6.2,7,4,1.3,2.4
02/04/2023,10.2,4,7,9.1,-0.2,4.2
03/04/2023,4.7,1,2.9,-0.4,-3.4,-1.9
04/04/2023,5.3,-2.4,1.5,1.3,-6.8,-3
05/04/2023,6.9,-1.8,2.2,4.5,-5.7,-1.2
06/04/2023,10.2,-3.2,3.8,8.1,-6.8,0.7
07/04/2023,10.6,2.9,6.2,9.3,0,3.8
08/04/2023,9.4,4.1,6.3,5.9,1.8,3.5
09/04/2023,10.7,0.8,6.3,6.8,-1.9,3.2
10/04/2023,15.4,-0.4,8.3,12.2,-4,5
11/04/2023,11.2,6.3,9.2,7,3.7,5.6
12/04/2023,12.8,6,8.2,9.1,2.6,5
13/04/2023,9.4,3.5,6.2,6.7,-0.6,2.8
14/04/2023,10.8,0.5,6.3,9,-2.9,3.5
15/04/2023,11.3,-1,6.4,7.4,-4.2,3
16/04/2023,7,5.4,6,4.6,1.7,2.8
17/04/2023,11.5,6,8.1,9.5,3.7,5.7
18/04/2023,11.9,5.4,8.3,8,2.4,5
19/04/2023,9.9,5.3,7.6,7.1,1.1,4.6
20/04/2023,8.8,-0.4,5,5.4,-3.7,1.6
21/04/2023,15.1,0.8,8,13.1,-2,5.8
22/04/2023,19.4,6.8,12.7,18.9,4.7,10.9
23/04/2023,17,9.1,12.4,14.3,7.3,10.4
24/04/2023,11.8,7.4,9.5,7.6,4.3,6
25/04/2023,9.4,4.8,6.4,7.2,2.2,3.8
26/04/2023,11.1,0.4,6.2,7.9,-2.4,3.5
27/04/2023,14.1,4.3,9.4,12.4,1.8,7.3
28/04/2023,14.5,7.4,11,13.4,5.1,9.2
29/04/2023,14.1,9.8,11.8,11.8,8,10
30/04/2023,14.9,8.3,11.4,11.4,5.8,8.6
01/05/2023,15.2,7.7,11.2,14.3,5.6,9.7
02/05/2023,14.4,7.2,10.6,13.6,5.3,8.9
03/05/2023,16,5.5,10.8,13.9,3.3,8.4
04/05/2023,20.4,4.9,13.1,19.5,2.1,11.4
05/05/2023,19.6,10.7,14.8,20,9.3,14.3
06/05/2023,18.2,8.9,13.9,17.5,7.7,13.2
07/05/2023,20.5,9.7,15.1,21.6,8.6,14.9
08/05/2023,15.9,12.3,13.9,16.3,12.1,14
09/05/2023,19.4,9.1,14.2,20,7.9,14
10/05/2023,14.2,10.7,12.4,12.4,8.6,10.5
11/05/2023,13.2,8.8,10.9,12.1,7.3,9.5
12/05/2023,14.3,9,11.1,12,8.2,9.6
13/05/2023,13.7,7,10.5,11.4,5.1,8.4
14/05/2023,15.1,7.9,11.7,13.5,6.4,10.2
15/05/2023,16.6,6.8,12,15.1,4.9,10.5
16/05/2023,12.5,7.9,10.3,10.3,5,7.6
17/05/2023,11.2,5,8.6,7.6,1.7,5.2
18/05/2023,15,5.1,10.3,11.3,1.8,7.1
19/05/2023,14.4,6.6,11,11.7,4.1,8.4
20/05/2023,19.4,11,14.8,17.6,9.4,13.2
21/05/2023,22.6,10.1,16.8,23.4,8.9,16.9
22/05/2023,22.9,10.9,18,24.5,10.2,18.5
23/05/2023,17.9,13.3,15.4,16.3,11.4,14.5
24/05/2023,14,9.8,11.6,12,7.2,9.1
25/05/2023,18.3,8,13.1,16.5,5.2,10.7
26/05/2023,19.8,10,15.3,19.1,8.7,14
27/05/2023,20.5,10.3,15.7,19.5,8.4,14
28/05/2023,21.3,10.1,15.9,20.9,7.8,14.6
29/05/2023,21.7,10,16.4,20.4,8.1,14.8
30/05/2023,20.2,10.9,16,19,9,13.7
31/05/2023,21.7,11.3,16.7,19.5,8.3,14.1
