"outcome","input","quant"
0.556551667673896,1,0.05
0.561156160642341,1,0.25
0.570753859147815,1,0.5
0.577865457816309,1,0.75
0.592329932260028,1,0.95
0.617645512218539,2,0.05
0.625455814457943,2,0.25
0.634421799193806,2,0.5
0.640341402749278,2,0.75
0.651321320691804,2,0.95
0.532595716130062,3,0.05
0.538840848532725,3,0.25
0.544950429200981,3,0.5
0.551080580955803,3,0.75
0.563747591567233,3,0.95
0.58860018851838,4,0.05
0.593094814968349,4,0.25
0.604720898936882,4,0.5
0.61118539071624,4,0.75
0.626275091448017,4,0.95
0.542970279031817,5,0.05
0.548095013531504,5,0.25
0.553407873866733,5,0.5
0.561197821384535,5,0.75
0.579088060380791,5,0.95
0.62405135474427,6,0.05
0.629053465606676,6,0.25
0.639112201739922,6,0.5
0.645289555514279,6,0.75
0.656482046828442,6,0.95
0.467881799858294,7,0.05
0.471880401697618,7,0.25
0.474544232929903,7,0.5
0.482545616776694,7,0.75
0.495189448886734,7,0.95
