"TG_DateNum","daylight_hours"
730485,8.23333333333333
730486,8.25
730487,8.26666666666667
730488,8.28333333333333
730489,8.31666666666667
730490,8.33333333333333
730491,8.36666666666667
730492,8.38333333333333
730493,8.41666666666667
730494,8.43333333333333
730495,8.46666666666667
730496,8.5
730497,8.53333333333333
730498,8.56666666666667
730499,8.6
730500,8.63333333333333
730501,8.68333333333333
730502,8.71666666666667
730503,8.75
730504,8.8
730505,8.83333333333333
730506,8.88333333333333
730507,8.91666666666667
730508,8.96666666666667
730509,9.01666666666667
730510,9.06666666666667
730511,9.1
730512,9.15
730513,9.2
730514,9.25
730515,9.3
730516,9.35
730517,9.4
730518,9.45
730519,9.51666666666667
730520,9.56666666666667
730521,9.61666666666667
730522,9.66666666666667
730523,9.73333333333333
730524,9.78333333333333
730525,9.83333333333333
730526,9.9
730527,9.95
730528,10
730529,10.0666666666667
730530,10.1166666666667
730531,10.1833333333333
730532,10.2333333333333
730533,10.3
730534,10.35
730535,10.4166666666667
730536,10.4666666666667
730537,10.5333333333333
730538,10.5833333333333
730539,10.65
730540,10.7166666666667
730541,10.7666666666667
730542,10.8333333333333
730543,10.8833333333333
730544,10.95
730545,11.0166666666667
730546,11.0666666666667
730547,11.1333333333333
730548,11.2
730549,11.25
730550,11.3166666666667
730551,11.3833333333333
730552,11.4333333333333
730553,11.5
730554,11.5666666666667
730555,11.6166666666667
730556,11.6833333333333
730557,11.75
730558,11.8
730559,11.8666666666667
730560,11.9333333333333
730561,12
730562,12.05
730563,12.1166666666667
730564,12.1833333333333
730565,12.2333333333333
730566,12.3
730567,12.3666666666667
730568,12.4333333333333
730569,12.4833333333333
730570,12.55
730571,12.6166666666667
730572,12.6666666666667
730573,12.7333333333333
730574,12.8
730575,12.85
730576,12.9166666666667
730577,12.9833333333333
730578,13.0333333333333
730579,13.1
730580,13.1666666666667
730581,13.2166666666667
730582,13.2833333333333
730583,13.3333333333333
730584,13.4
730585,13.4666666666667
730586,13.5166666666667
730587,13.5833333333333
730588,13.6333333333333
730589,13.7
730590,13.7666666666667
730591,13.8166666666667
730592,13.8833333333333
730593,13.9333333333333
730594,14
730595,14.05
730596,14.1166666666667
730597,14.1666666666667
730598,14.2166666666667
730599,14.2833333333333
730600,14.3333333333333
730601,14.4
730602,14.45
730603,14.5
730604,14.5666666666667
730605,14.6166666666667
730606,14.6666666666667
730607,14.7166666666667
730608,14.7833333333333
730609,14.8333333333333
730610,14.8833333333333
730611,14.9333333333333
730612,14.9833333333333
730613,15.0333333333333
730614,15.0833333333333
730615,15.1333333333333
730616,15.1833333333333
730617,15.2333333333333
730618,15.2833333333333
730619,15.3166666666667
730620,15.3666666666667
730621,15.4166666666667
730622,15.4666666666667
730623,15.5
730624,15.55
730625,15.5833333333333
730626,15.6333333333333
730627,15.6666666666667
730628,15.7
730629,15.75
730630,15.7833333333333
730631,15.8166666666667
730632,15.85
730633,15.8833333333333
730634,15.9166666666667
730635,15.95
730636,15.9833333333333
730637,16
730638,16.0333333333333
730639,16.0666666666667
730640,16.0833333333333
730641,16.1
730642,16.1333333333333
730643,16.15
730644,16.1666666666667
730645,16.1833333333333
730646,16.2
730647,16.2166666666667
730648,16.2333333333333
730649,16.25
730650,16.25
730651,16.2666666666667
730652,16.2666666666667
730653,16.2833333333333
730654,16.2833333333333
730655,16.2833333333333
730656,16.2833333333333
730657,16.2833333333333
730658,16.2833333333333
730659,16.2833333333333
730660,16.2833333333333
730661,16.2833333333333
730662,16.2666666666667
730663,16.2666666666667
730664,16.25
730665,16.2333333333333
730666,16.2166666666667
730667,16.2
730668,16.2
730669,16.1666666666667
730670,16.15
730671,16.1333333333333
730672,16.1166666666667
730673,16.0833333333333
730674,16.0666666666667
730675,16.0333333333333
730676,16.0166666666667
730677,15.9833333333333
730678,15.95
730679,15.9166666666667
730680,15.8833333333333
730681,15.8666666666667
730682,15.8166666666667
730683,15.7833333333333
730684,15.75
730685,15.7166666666667
730686,15.6833333333333
730687,15.6333333333333
730688,15.6
730689,15.55
730690,15.5166666666667
730691,15.4666666666667
730692,15.4333333333333
730693,15.3833333333333
730694,15.3333333333333
730695,15.3
730696,15.25
730697,15.2
730698,15.15
730699,15.1
730700,15.05
730701,15
730702,14.95
730703,14.9
730704,14.85
730705,14.8
730706,14.75
730707,14.7
730708,14.65
730709,14.5833333333333
730710,14.5333333333333
730711,14.4833333333333
730712,14.4166666666667
730713,14.3666666666667
730714,14.3166666666667
730715,14.25
730716,14.2
730717,14.15
730718,14.0833333333333
730719,14.0333333333333
730720,13.9666666666667
730721,13.9166666666667
730722,13.85
730723,13.8
730724,13.7333333333333
730725,13.6833333333333
730726,13.6166666666667
730727,13.5666666666667
730728,13.5
730729,13.45
730730,13.3833333333333
730731,13.3333333333333
730732,13.2666666666667
730733,13.2166666666667
730734,13.15
730735,13.0833333333333
730736,13.0333333333333
730737,12.9666666666667
730738,12.9166666666667
730739,12.85
730740,12.7833333333333
730741,12.7333333333333
730742,12.6666666666667
730743,12.6
730744,12.55
730745,12.4833333333333
730746,12.4333333333333
730747,12.3666666666667
730748,12.3
730749,12.25
730750,12.1833333333333
730751,12.1166666666667
730752,12.0666666666667
730753,12
730754,11.9333333333333
730755,11.8833333333333
730756,11.8166666666667
730757,11.75
730758,11.7
730759,11.6333333333333
730760,11.5833333333333
730761,11.5166666666667
730762,11.45
730763,11.4
730764,11.3333333333333
730765,11.2666666666667
730766,11.2166666666667
730767,11.15
730768,11.1
730769,11.0333333333333
730770,10.9666666666667
730771,10.9166666666667
730772,10.85
