"TG_DateNum","daylight_hours"
730485,8.35
730486,8.36666666666667
730487,8.38333333333333
730488,8.41666666666667
730489,8.43333333333333
730490,8.45
730491,8.48333333333333
730492,8.5
730493,8.53333333333333
730494,8.55
730495,8.58333333333333
730496,8.61666666666667
730497,8.65
730498,8.68333333333333
730499,8.71666666666667
730500,8.75
730501,8.78333333333333
730502,8.81666666666667
730503,8.86666666666667
730504,8.9
730505,8.93333333333333
730506,8.98333333333333
730507,9.01666666666667
730508,9.06666666666667
730509,9.11666666666667
730510,9.15
730511,9.2
730512,9.25
730513,9.3
730514,9.33333333333333
730515,9.38333333333333
730516,9.43333333333333
730517,9.48333333333333
730518,9.53333333333333
730519,9.58333333333333
730520,9.63333333333333
730521,9.68333333333333
730522,9.75
730523,9.8
730524,9.85
730525,9.9
730526,9.95
730527,10.0166666666667
730528,10.0666666666667
730529,10.1166666666667
730530,10.1833333333333
730531,10.2333333333333
730532,10.2833333333333
730533,10.35
730534,10.4
730535,10.4666666666667
730536,10.5166666666667
730537,10.5833333333333
730538,10.6333333333333
730539,10.7
730540,10.75
730541,10.8
730542,10.8666666666667
730543,10.9166666666667
730544,10.9833333333333
730545,11.05
730546,11.1
730547,11.1666666666667
730548,11.2166666666667
730549,11.2833333333333
730550,11.3333333333333
730551,11.4
730552,11.45
730553,11.5166666666667
730554,11.5833333333333
730555,11.6333333333333
730556,11.7
730557,11.75
730558,11.8166666666667
730559,11.8833333333333
730560,11.9333333333333
730561,12
730562,12.05
730563,12.1166666666667
730564,12.1833333333333
730565,12.2333333333333
730566,12.3
730567,12.35
730568,12.4166666666667
730569,12.4666666666667
730570,12.5333333333333
730571,12.6
730572,12.65
730573,12.7166666666667
730574,12.7666666666667
730575,12.8333333333333
730576,12.8833333333333
730577,12.95
730578,13.0166666666667
730579,13.0666666666667
730580,13.1333333333333
730581,13.1833333333333
730582,13.25
730583,13.3
730584,13.3666666666667
730585,13.4166666666667
730586,13.4833333333333
730587,13.5333333333333
730588,13.6
730589,13.65
730590,13.7
730591,13.7666666666667
730592,13.8166666666667
730593,13.8833333333333
730594,13.9333333333333
730595,14
730596,14.05
730597,14.1
730598,14.1666666666667
730599,14.2166666666667
730600,14.2666666666667
730601,14.3166666666667
730602,14.3833333333333
730603,14.4333333333333
730604,14.4833333333333
730605,14.5333333333333
730606,14.5833333333333
730607,14.6333333333333
730608,14.7
730609,14.75
730610,14.8
730611,14.85
730612,14.9
730613,14.95
730614,14.9833333333333
730615,15.0333333333333
730616,15.0833333333333
730617,15.1333333333333
730618,15.1833333333333
730619,15.2166666666667
730620,15.2666666666667
730621,15.3166666666667
730622,15.35
730623,15.4
730624,15.4333333333333
730625,15.4666666666667
730626,15.5166666666667
730627,15.55
730628,15.5833333333333
730629,15.6333333333333
730630,15.6666666666667
730631,15.7
730632,15.7333333333333
730633,15.7666666666667
730634,15.8
730635,15.8166666666667
730636,15.85
730637,15.8833333333333
730638,15.9
730639,15.9333333333333
730640,15.95
730641,15.9833333333333
730642,16
730643,16.0166666666667
730644,16.0333333333333
730645,16.05
730646,16.0666666666667
730647,16.0833333333333
730648,16.1
730649,16.1166666666667
730650,16.1166666666667
730651,16.1333333333333
730652,16.1333333333333
730653,16.15
730654,16.15
730655,16.15
730656,16.15
730657,16.15
730658,16.15
730659,16.15
730660,16.15
730661,16.1333333333333
730662,16.1333333333333
730663,16.1166666666667
730664,16.1166666666667
730665,16.1
730666,16.0833333333333
730667,16.0666666666667
730668,16.05
730669,16.0333333333333
730670,16.0166666666667
730671,16
730672,15.9833333333333
730673,15.9666666666667
730674,15.9333333333333
730675,15.9166666666667
730676,15.8833333333333
730677,15.85
730678,15.8333333333333
730679,15.8
730680,15.7666666666667
730681,15.7333333333333
730682,15.7
730683,15.6666666666667
730684,15.6333333333333
730685,15.6
730686,15.5666666666667
730687,15.5166666666667
730688,15.4833333333333
730689,15.45
730690,15.4
730691,15.3666666666667
730692,15.3166666666667
730693,15.2833333333333
730694,15.2333333333333
730695,15.2
730696,15.15
730697,15.1
730698,15.05
730699,15.0166666666667
730700,14.9666666666667
730701,14.9166666666667
730702,14.8666666666667
730703,14.8166666666667
730704,14.7666666666667
730705,14.7166666666667
730706,14.6666666666667
730707,14.6166666666667
730708,14.5666666666667
730709,14.5166666666667
730710,14.4666666666667
730711,14.4
730712,14.35
730713,14.3
730714,14.25
730715,14.1833333333333
730716,14.1333333333333
730717,14.0833333333333
730718,14.0333333333333
730719,13.9666666666667
730720,13.9166666666667
730721,13.8666666666667
730722,13.8
730723,13.75
730724,13.6833333333333
730725,13.6333333333333
