"TG_DateNum","daylight_hours"
730485,8.33333333333333
730486,8.35
730487,8.36666666666667
730488,8.4
730489,8.41666666666667
730490,8.43333333333333
730491,8.46666666666667
730492,8.48333333333333
730493,8.51666666666667
730494,8.53333333333333
730495,8.56666666666667
730496,8.6
730497,8.63333333333333
730498,8.66666666666667
730499,8.7
730500,8.73333333333333
730501,8.76666666666667
730502,8.8
730503,8.85
730504,8.88333333333333
730505,8.91666666666667
730506,8.96666666666667
730507,9
730508,9.05
730509,9.1
730510,9.13333333333333
730511,9.18333333333333
730512,9.23333333333333
730513,9.28333333333333
730514,9.33333333333333
730515,9.38333333333333
730516,9.41666666666667
730517,9.46666666666667
730518,9.51666666666667
730519,9.58333333333333
730520,9.63333333333333
730521,9.68333333333333
730522,9.73333333333333
730523,9.78333333333333
730524,9.83333333333333
730525,9.9
730526,9.95
730527,10
730528,10.05
730529,10.1166666666667
730530,10.1666666666667
730531,10.2333333333333
730532,10.2833333333333
730533,10.3333333333333
730534,10.4
730535,10.45
730536,10.5166666666667
730537,10.5666666666667
730538,10.6333333333333
730539,10.6833333333333
730540,10.75
730541,10.8
730542,10.8666666666667
730543,10.9166666666667
730544,10.9833333333333
730545,11.0333333333333
730546,11.1
730547,11.15
730548,11.2166666666667
730549,11.2666666666667
730550,11.3333333333333
730551,11.4
730552,11.45
730553,11.5166666666667
730554,11.5666666666667
730555,11.6333333333333
730556,11.7
730557,11.75
730558,11.8166666666667
730559,11.8666666666667
730560,11.9333333333333
730561,12
730562,12.05
730563,12.1166666666667
730564,12.1833333333333
730565,12.2333333333333
730566,12.3
730567,12.35
730568,12.4166666666667
730569,12.4833333333333
730570,12.5333333333333
730571,12.6
730572,12.65
730573,12.7166666666667
730574,12.7833333333333
730575,12.8333333333333
730576,12.9
730577,12.95
730578,13.0166666666667
730579,13.0666666666667
730580,13.1333333333333
730581,13.1833333333333
730582,13.25
730583,13.3166666666667
730584,13.3666666666667
730585,13.4333333333333
730586,13.4833333333333
730587,13.55
730588,13.6
730589,13.65
730590,13.7166666666667
730591,13.7666666666667
730592,13.8333333333333
730593,13.8833333333333
730594,13.95
730595,14
730596,14.05
730597,14.1166666666667
730598,14.1666666666667
730599,14.2166666666667
730600,14.2833333333333
730601,14.3333333333333
730602,14.3833333333333
730603,14.45
730604,14.5
730605,14.55
730606,14.6
730607,14.65
730608,14.7
730609,14.75
730610,14.8
730611,14.85
730612,14.9
730613,14.95
730614,15
730615,15.05
730616,15.1
730617,15.15
730618,15.2
730619,15.2333333333333
730620,15.2833333333333
730621,15.3333333333333
730622,15.3666666666667
730623,15.4166666666667
730624,15.45
730625,15.4833333333333
730626,15.5333333333333
730627,15.5666666666667
730628,15.6
730629,15.65
730630,15.6833333333333
730631,15.7166666666667
730632,15.75
730633,15.7833333333333
730634,15.8166666666667
730635,15.8333333333333
730636,15.8666666666667
730637,15.9
730638,15.9166666666667
730639,15.95
730640,15.9666666666667
730641,16
730642,16.0166666666667
730643,16.0333333333333
730644,16.05
730645,16.0666666666667
730646,16.0833333333333
730647,16.1
730648,16.1166666666667
730649,16.1333333333333
730650,16.1333333333333
730651,16.15
730652,16.15
730653,16.1666666666667
730654,16.1666666666667
730655,16.1666666666667
730656,16.1666666666667
730657,16.1666666666667
730658,16.1666666666667
730659,16.1666666666667
730660,16.1666666666667
730661,16.15
730662,16.15
730663,16.15
730664,16.1333333333333
730665,16.1166666666667
730666,16.1
730667,16.1
730668,16.0833333333333
730669,16.0666666666667
730670,16.05
730671,16.0166666666667
730672,16
730673,15.9833333333333
730674,15.95
730675,15.9333333333333
730676,15.9
730677,15.8833333333333
730678,15.85
730679,15.8166666666667
730680,15.7833333333333
730681,15.75
730682,15.7166666666667
730683,15.6833333333333
730684,15.65
730685,15.6166666666667
730686,15.5833333333333
730687,15.55
730688,15.5
730689,15.4666666666667
730690,15.4166666666667
730691,15.3833333333333
730692,15.3333333333333
730693,15.3
730694,15.25
730695,15.2
730696,15.1666666666667
730697,15.1166666666667
730698,15.0666666666667
730699,15.0166666666667
730700,14.9833333333333
730701,14.9333333333333
730702,14.8833333333333
730703,14.8333333333333
730704,14.7833333333333
730705,14.7333333333333
730706,14.6833333333333
730707,14.6333333333333
730708,14.5833333333333
730709,14.5166666666667
730710,14.4666666666667
730711,14.4166666666667
730712,14.3666666666667
730713,14.3166666666667
730714,14.25
730715,14.2
730716,14.15
730717,14.0833333333333
730718,14.0333333333333
730719,13.9833333333333
730720,13.9166666666667
730721,13.8666666666667
730722,13.8166666666667
730723,13.75
730724,13.7
730725,13.6333333333333
730726,13.5833333333333
730727,13.5333333333333
730728,13.4666666666667
730729,13.4166666666667
730730,13.35
730731,13.3
730732,13.2333333333333
730733,13.1833333333333
730734,13.1166666666667
730735,13.0666666666667
730736,13
730737,12.95
730738,12.8833333333333
730739,12.8333333333333
730740,12.7666666666667
730741,12.7166666666667
730742,12.65
730743,12.6
730744,12.5333333333333
730745,12.4833333333333
730746,12.4166666666667
730747,12.35
730748,12.3
730749,12.2333333333333
730750,12.1833333333333
730751,12.1166666666667
730752,12.0666666666667
730753,12
730754,11.95
730755,11.8833333333333
730756,11.8166666666667
730757,11.7666666666667
730758,11.7
730759,11.65
730760,11.5833333333333
730761,11.5333333333333
730762,11.4666666666667
730763,11.4166666666667
730764,11.35
730765,11.3
730766,11.2333333333333
730767,11.1833333333333
730768,11.1166666666667
730769,11.0666666666667
730770,11
730771,10.95
730772,10.8833333333333
730773,10.8333333333333
730774,10.7666666666667
730775,10.7166666666667
730776,10.65
730777,10.6
730778,10.5333333333333
730779,10.4833333333333
730780,10.4166666666667
730781,10.3666666666667
730782,10.3166666666667
730783,10.25
730784,10.2
730785,10.15
730786,10.0833333333333
730787,10.0333333333333
730788,9.98333333333333
730789,9.93333333333333
730790,9.86666666666667
730791,9.81666666666667
730792,9.76666666666667
730793,9.71666666666667
730794,9.66666666666667
730795,9.61666666666667
730796,9.56666666666667
730797,9.51666666666667
730798,9.46666666666667
730799,9.41666666666667
730800,9.36666666666667
730801,9.31666666666667
730802,9.26666666666667
730803,9.21666666666667
730804,9.18333333333333
730805,9.13333333333333
730806,9.08333333333333
730807,9.05
730808,9
730809,8.95
