"outcome","input","quant"
58.5330520848896,0,0.05
65.8033247827203,0,0.25
69.922818866422,0,0.5
73.8101716402681,0,0.75
78.5832385930828,0,0.95
59.2162835385149,25.2525252525253,0.05
65.45156909451,25.2525252525253,0.25
69.1036366712747,25.2525252525253,0.5
72.8460098957925,25.2525252525253,0.75
77.1233495504166,25.2525252525253,0.95
59.413707712595,50.5050505050505,0.05
65.6399447782198,50.5050505050505,0.25
69.2330781883344,50.5050505050505,0.5
72.8966142548738,50.5050505050505,0.75
77.1467983868782,50.5050505050505,0.95
59.4711501156154,75.7575757575758,0.05
65.7403697639354,75.7575757575758,0.25
69.3355939862708,75.7575757575758,0.5
72.9632933165448,75.7575757575758,0.75
77.1842048394129,75.7575757575758,0.95
59.5024217527243,101.010101010101,0.05
65.7977990170581,101.010101010101,0.25
69.370935489844,101.010101010101,0.5
73.0005609296174,101.010101010101,0.75
77.2035479921083,101.010101010101,0.95
59.3828138350171,126.262626262626,0.05
65.7001469816303,126.262626262626,0.25
69.2754862822452,126.262626262626,0.5
72.8788445770692,126.262626262626,0.75
77.0534069220004,126.262626262626,0.95
59.4277306911852,151.515151515152,0.05
65.7264990228549,151.515151515152,0.25
69.3170730674676,151.515151515152,0.5
72.9641049790482,151.515151515152,0.75
77.1251418231963,151.515151515152,0.95
59.2928269648355,176.767676767677,0.05
65.5479092331267,176.767676767677,0.25
69.1417593097212,176.767676767677,0.5
72.7478778302132,176.767676767677,0.75
77.0534069220004,176.767676767677,0.95
59.2723109542361,202.020202020202,0.05
65.5103419908548,202.020202020202,0.25
69.0862317923877,202.020202020202,0.5
72.6837148604496,202.020202020202,0.75
77.0238851444383,202.020202020202,0.95
58.5072002722904,227.272727272727,0.05
64.9164603489975,227.272727272727,0.25
68.4882510002861,227.272727272727,0.5
71.9266118963415,227.272727272727,0.75
75.6636603930957,227.272727272727,0.95
58.3551041994287,252.525252525253,0.05
64.7554341538736,252.525252525253,0.25
68.3226552311588,252.525252525253,0.5
71.7559264615667,252.525252525253,0.75
75.5428184483205,252.525252525253,0.95
58.3551041994287,277.777777777778,0.05
64.7554341538736,277.777777777778,0.25
68.3226552311588,277.777777777778,0.5
71.7559264615667,277.777777777778,0.75
75.5428184483205,277.777777777778,0.95
55.7845005484357,303.030303030303,0.05
63.1661768556588,303.030303030303,0.25
66.9749449943269,303.030303030303,0.5
70.9842372167526,303.030303030303,0.75
75.4825997047738,303.030303030303,0.95
55.7845005484357,328.282828282828,0.05
63.1661768556588,328.282828282828,0.25
66.9749449943269,328.282828282828,0.5
70.9842372167526,328.282828282828,0.75
75.4825997047738,328.282828282828,0.95
55.7845005484357,353.535353535354,0.05
63.1661768556588,353.535353535354,0.25
66.9749449943269,353.535353535354,0.5
70.9842372167526,353.535353535354,0.75
