"outcome","input","quant"
0.0717406762504972,0,0.05
0.0916067835158919,0,0.25
0.105355085541558,0,0.5
0.120274517642992,0,0.75
0.141244952262842,0,0.95
0.0717406762504972,1,0.05
0.0916067835158919,1,0.25
0.105355085541558,1,0.5
0.120274517642992,1,0.75
0.141244952262842,1,0.95
