"outcome","input","quant"
0.0717406762504972,0,0.05
0.0914714462295658,0,0.25
0.105231249882139,0,0.5
0.12007093535968,0,0.75
0.140672610711185,0,0.95
0.072291345253764,25.2525252525253,0.05
0.0930897431829075,25.2525252525253,0.25
0.10592373456842,25.2525252525253,0.5
0.122201107409343,25.2525252525253,0.75
0.143538817274618,25.2525252525253,0.95
0.072291345253764,50.5050505050505,0.05
0.0930897431829075,50.5050505050505,0.25
0.10592373456842,50.5050505050505,0.5
0.122201107409343,50.5050505050505,0.75
0.143538817274618,50.5050505050505,0.95
0.072291345253764,75.7575757575758,0.05
0.0930897431829075,75.7575757575758,0.25
0.10592373456842,75.7575757575758,0.5
0.122201107409343,75.7575757575758,0.75
0.143538817274618,75.7575757575758,0.95
0.072291345253764,101.010101010101,0.05
0.0930897431829075,101.010101010101,0.25
0.10592373456842,101.010101010101,0.5
0.122201107409343,101.010101010101,0.75
0.143538817274618,101.010101010101,0.95
0.072291345253764,126.262626262626,0.05
0.0930897431829075,126.262626262626,0.25
0.10592373456842,126.262626262626,0.5
0.122201107409343,126.262626262626,0.75
0.143538817274618,126.262626262626,0.95
0.072291345253764,151.515151515152,0.05
0.0930897431829075,151.515151515152,0.25
0.10592373456842,151.515151515152,0.5
0.122201107409343,151.515151515152,0.75
0.143538817274618,151.515151515152,0.95
0.072291345253764,176.767676767677,0.05
0.0930897431829075,176.767676767677,0.25
0.10592373456842,176.767676767677,0.5
0.122201107409343,176.767676767677,0.75
0.143538817274618,176.767676767677,0.95
0.072291345253764,202.020202020202,0.05
0.0930897431829075,202.020202020202,0.25
0.10592373456842,202.020202020202,0.5
0.122201107409343,202.020202020202,0.75
0.143538817274618,202.020202020202,0.95
0.072291345253764,227.272727272727,0.05
0.0930897431829075,227.272727272727,0.25
0.10592373456842,227.272727272727,0.5
0.122201107409343,227.272727272727,0.75
0.143538817274618,227.272727272727,0.95
0.072291345253764,252.525252525253,0.05
0.0930897431829075,252.525252525253,0.25
0.10592373456842,252.525252525253,0.5
0.122201107409343,252.525252525253,0.75
0.143538817274618,252.525252525253,0.95
0.072291345253764,277.777777777778,0.05
0.0930897431829075,277.777777777778,0.25
0.10592373456842,277.777777777778,0.5
0.122201107409343,277.777777777778,0.75
0.143538817274618,277.777777777778,0.95
0.072291345253764,303.030303030303,0.05
0.0930897431829075,303.030303030303,0.25
0.10592373456842,303.030303030303,0.5
0.122201107409343,303.030303030303,0.75
0.143538817274618,303.030303030303,0.95
0.072291345253764,328.282828282828,0.05
0.0930897431829075,328.282828282828,0.25
0.10592373456842,328.282828282828,0.5
0.122201107409343,328.282828282828,0.75
0.143538817274618,328.282828282828,0.95
0.072291345253764,353.535353535354,0.05
0.0930897431829075,353.535353535354,0.25
0.10592373456842,353.535353535354,0.5
0.122201107409343,353.535353535354,0.75
0.143538817274618,353.535353535354,0.95
0.072291345253764,378.787878787879,0.05
0.0930897431829075,378.787878787879,0.25
0.10592373456842,378.787878787879,0.5
0.122201107409343,378.787878787879,0.75
0.143538817274618,378.787878787879,0.95
0.072291345253764,404.040404040404,0.05
0.0930897431829075,404.040404040404,0.25
0.10592373456842,404.040404040404,0.5
0.122201107409343,404.040404040404,0.75
0.143538817274618,404.040404040404,0.95
0.072291345253764,429.292929292929,0.05
0.0930897431829075,429.292929292929,0.25
0.10592373456842,429.292929292929,0.5
0.122201107409343,429.292929292929,0.75
0.143538817274618,429.292929292929,0.95
0.072291345253764,454.545454545455,0.05
0.0930897431829075,454.545454545455,0.25
0.10592373456842,454.545454545455,0.5
0.122201107409343,454.545454545455,0.75
0.143538817274618,454.545454545455,0.95
0.072291345253764,479.79797979798,0.05
0.0930897431829075,479.79797979798,0.25
0.10592373456842,479.79797979798,0.5
0.122201107409343,479.79797979798,0.75
0.143538817274618,479.79797979798,0.95
0.072291345253764,505.050505050505,0.05
0.0930897431829075,505.050505050505,0.25
0.10592373456842,505.050505050505,0.5
0.122201107409343,505.050505050505,0.75
0.143538817274618,505.050505050505,0.95
0.072291345253764,530.30303030303,0.05
0.0930897431829075,530.30303030303,0.25
0.10592373456842,530.30303030303,0.5
0.122201107409343,530.30303030303,0.75
