"outcome","input","quant"
78.6417043185382,0,0.05
82.8725054609991,0,0.25
84.8212046858867,0,0.5
86.4215901522875,0,0.75
88.8921125896802,0,0.95
78.751059825763,1,0.05
82.9870993476892,1,0.25
85.0409285229006,1,0.5
86.6644594496976,1,0.75
89.1898388410138,1,0.95
