"outcome","input","quant"
0.205401332693527,1,0.05
0.369463365103036,1,0.25
0.492681859396354,1,0.5
0.611387250985704,1,0.75
0.762662264664965,1,0.95
0.14954609450926,2,0.05
0.290064972060766,2,0.25
0.414216847755689,2,0.5
0.547568651700643,2,0.75
0.725449840722009,2,0.95
0.176797731789989,3,0.05
0.329231865515339,3,0.25
0.448262106931826,3,0.5
0.566236891863981,3,0.75
0.719501504368004,3,0.95
0.14490152980443,5,0.05
0.28214138141936,5,0.25
0.408932394851298,5,0.5
0.538793952683914,5,0.75
0.710059626512231,5,0.95
0.302593374025343,6,0.05
0.456611290855965,6,0.25
0.587502612526016,6,0.5
0.714491777215207,6,0.75
0.852239495088274,6,0.95
0.202769695867475,7,0.05
0.341659189201017,7,0.25
0.457512628898192,7,0.5
0.58987324990128,7,0.75
0.799005445160942,7,0.95
0.28617518456168,8,0.05
0.452290547881711,8,0.25
0.570128907453048,8,0.5
0.682693982939972,8,0.75
0.820776655711343,8,0.95
0.186043146416478,9,0.05
0.355236655093289,9,0.25
0.490073946572531,9,0.5
0.633167735092807,9,0.75
0.822942062501371,9,0.95
0.131262690522738,11,0.05
0.245442195699712,11,0.25
0.359756154501984,11,0.5
0.492269510813857,11,0.75
0.67996585529738,11,0.95
0.119803959095483,12,0.05
0.227286851969831,12,0.25
0.337198982616076,12,0.5
0.469303306808946,12,0.75
0.663082761805161,12,0.95
0.165041194087415,13,0.05
0.306968579167608,13,0.25
0.423749774589965,13,0.5
0.544937084002765,13,0.75
0.708032659518618,13,0.95
0.165101872777258,14,0.05
0.293513671999687,14,0.25
0.404469563310928,14,0.5
0.525438313258387,14,0.75
0.69596048826051,14,0.95
0.132440398835193,15,0.05
0.234989062404303,15,0.25
0.334938325852958,15,0.5
0.461267924063913,15,0.75
0.661591088967367,15,0.95
0.131438175150552,16,0.05
0.255676852911034,16,0.25
0.382263464913315,16,0.5
0.518833858320381,16,0.75
0.704127685814719,16,0.95
0.183066959453594,17,0.05
0.312693987367978,17,0.25
0.422746005812161,17,0.5
0.540296996530561,17,0.75
0.709322624457468,17,0.95
0.141008809280067,18,0.05
0.263386545504615,18,0.25
0.376872206862867,18,0.5
0.501102588153393,18,0.75
0.677479009010878,18,0.95
0.158870954893439,19,0.05
0.259383784180187,19,0.25
0.354592555758675,19,0.5
0.468328467924625,19,0.75
0.645606303745178,19,0.95
