"outcome","input","quant"
0.0047638761896258,2000,0.05
0.0135487902637066,2000,0.25
0.0530148655044056,2000,0.5
0.147915157622664,2000,0.75
0.29830448340919,2000,0.95
0.0047638761896258,2001,0.05
0.0135487902637066,2001,0.25
0.0530148655044056,2001,0.5
0.147915157622664,2001,0.75
0.29830448340919,2001,0.95
0.0047638761896258,2002,0.05
0.0135487902637066,2002,0.25
0.0530148655044056,2002,0.5
0.147915157622664,2002,0.75
0.29830448340919,2002,0.95
0.0047638761896258,2003,0.05
0.0135487902637066,2003,0.25
0.0530148655044056,2003,0.5
0.147915157622664,2003,0.75
0.29830448340919,2003,0.95
0.0047638761896258,2004,0.05
0.0135487902637066,2004,0.25
0.0530148655044056,2004,0.5
0.147915157622664,2004,0.75
0.29830448340919,2004,0.95
0.0047638761896258,2005,0.05
0.0135487902637066,2005,0.25
0.0530148655044056,2005,0.5
0.147915157622664,2005,0.75
0.29830448340919,2005,0.95
0.0047638761896258,2006,0.05
0.0135487902637066,2006,0.25
0.0530148655044056,2006,0.5
0.147915157622664,2006,0.75
0.29830448340919,2006,0.95
0.0047638761896258,2007,0.05
0.0135487902637066,2007,0.25
0.0530148655044056,2007,0.5
0.147915157622664,2007,0.75
0.29830448340919,2007,0.95
0.0047638761896258,2008,0.05
0.0135487902637066,2008,0.25
0.0530148655044056,2008,0.5
0.147915157622664,2008,0.75
0.29830448340919,2008,0.95
0.0047638761896258,2009,0.05
0.0135487902637066,2009,0.25
0.0530148655044056,2009,0.5
0.147915157622664,2009,0.75
0.29830448340919,2009,0.95
0.0047638761896258,2010,0.05
0.0135487902637066,2010,0.25
0.0530148655044056,2010,0.5
0.147915157622664,2010,0.75
0.29830448340919,2010,0.95
0.0047638761896258,2011,0.05
0.0135487902637066,2011,0.25
0.0530148655044056,2011,0.5
0.147915157622664,2011,0.75
0.29830448340919,2011,0.95
0.0047638761896258,2012,0.05
0.0135487902637066,2012,0.25
0.0530148655044056,2012,0.5
0.147915157622664,2012,0.75
0.29830448340919,2012,0.95
0.0047638761896258,2013,0.05
0.0135487902637066,2013,0.25
0.0530148655044056,2013,0.5
0.147915157622664,2013,0.75
0.29830448340919,2013,0.95
0.0047638761896258,2014,0.05
0.0135487902637066,2014,0.25
0.0530148655044056,2014,0.5
0.147915157622664,2014,0.75
0.29830448340919,2014,0.95
0.0047638761896258,2015,0.05
0.0135487902637066,2015,0.25
0.0530148655044056,2015,0.5
0.147915157622664,2015,0.75
0.29830448340919,2015,0.95
0.0047638761896258,2016,0.05
0.0135487902637066,2016,0.25
0.0530148655044056,2016,0.5
0.147915157622664,2016,0.75
0.29830448340919,2016,0.95
0.0047638761896258,2017,0.05
0.0135487902637066,2017,0.25
0.0530148655044056,2017,0.5
0.147915157622664,2017,0.75
0.29830448340919,2017,0.95
0.0047638761896258,2018,0.05
0.0135487902637066,2018,0.25
0.0530148655044056,2018,0.5
0.147915157622664,2018,0.75
0.29830448340919,2018,0.95
0.0047638761896258,2019,0.05
0.0135487902637066,2019,0.25
0.0530148655044056,2019,0.5
0.147915157622664,2019,0.75
0.29830448340919,2019,0.95
0.0047638761896258,2020,0.05
0.0135487902637066,2020,0.25
0.0530148655044056,2020,0.5
0.147915157622664,2020,0.75
0.29830448340919,2020,0.95
0.0047638761896258,2021,0.05
0.0135487902637066,2021,0.25
0.0530148655044056,2021,0.5
0.147915157622664,2021,0.75
0.29830448340919,2021,0.95
0.0047638761896258,2022,0.05
0.0135487902637066,2022,0.25
0.0530148655044056,2022,0.5
0.147915157622664,2022,0.75
0.29830448340919,2022,0.95
0.0047638761896258,2023,0.05
0.0135487902637066,2023,0.25
0.0530148655044056,2023,0.5
0.147915157622664,2023,0.75
0.29830448340919,2023,0.95
