"outcome","input","quant"
5.64913108419392e-11,0,0.05
1.94972383391502e-09,0,0.25
2.47625185386517e-08,0,0.5
3.14325009247171e-07,0,0.75
1.24065005943268e-05,0,0.95
5.70025988527721e-11,1,0.05
1.96729284044239e-09,1,0.25
2.49788253566901e-08,1,0.5
3.16923467060752e-07,1,0.75
1.25017295336116e-05,1,0.95
